captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,PRE 106,106,805500,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21499,https://images.tcggo.com/tcggo/storage/21521/earthen-vessel-pre-106-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21499,https://www.tcggo.com/external/tcgplayer/21499,Earthen Vessel,Earthen Vessel 106,0.07,0.06,18589,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,earthen-vessel,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/earthen-vessel-106,sv8pt5-106,610461,singles
2026-08-23T17:19:56+02:00,456,Hideki Ishikawa,hideki-ishikawa,PRE 107,107,805501,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21500,https://images.tcggo.com/tcggo/storage/21522/explorers-guidance-pre-107-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21500,https://www.tcggo.com/external/tcgplayer/21500,Explorer's Guidance,Explorer's Guidance 107,0.03,0.03,17718,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,explorers-guidance,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/explorers-guidance-107,sv8pt5-107,610462,singles
2026-08-23T17:19:56+02:00,455,MARINA Chikazawa,marina-chikazawa,PRE 108,108,805502,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21501,https://images.tcggo.com/tcggo/storage/21523/festival-grounds-pre-108-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21501,https://www.tcggo.com/external/tcgplayer/21501,Festival Grounds,Festival Grounds 108,0.06,0.06,16420,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,festival-grounds,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/festival-grounds-108,sv8pt5-108,610463,singles
2026-08-23T17:19:56+02:00,496,Cona Nitanda,cona-nitanda,PRE 109,109,805503,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21502,https://images.tcggo.com/tcggo/storage/21524/friends-in-paldea-pre-109-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21502,https://www.tcggo.com/external/tcgplayer/21502,Friends in Paldea,Friends in Paldea 109,0.03,0.03,15640,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,friends-in-paldea,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/friends-in-paldea-109,sv8pt5-109,610464,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,PRE 110,110,805504,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21503,https://images.tcggo.com/tcggo/storage/21525/glass-trumpet-pre-110-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21503,https://www.tcggo.com/external/tcgplayer/21503,Glass Trumpet,Glass Trumpet 110,0.04,0.03,18346,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Uncommon,glass-trumpet,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/glass-trumpet-110,sv8pt5-110,610465,singles
2026-08-23T17:19:56+02:00,461,Studio Bora Inc.,studio-bora-inc,PRE 111,111,805505,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21504,https://images.tcggo.com/tcggo/storage/21526/haban-berry-pre-111-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21504,https://www.tcggo.com/external/tcgplayer/21504,Haban Berry,Haban Berry 111,0.03,0.02,17027,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,haban-berry,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/haban-berry-111,sv8pt5-111,610466,singles
2026-08-23T17:19:56+02:00,398,Taira Akitsu,taira-akitsu,PRE 112,112,805506,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21505,https://images.tcggo.com/tcggo/storage/21527/janines-secret-art-pre-112-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21505,https://www.tcggo.com/external/tcgplayer/21505,Janine's Secret Art,Janine's Secret Art 112,0.05,0.05,16987,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Uncommon,janines-secret-art,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/janines-secret-art-112,sv8pt5-112,610467,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,PRE 113,113,805507,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21506,https://images.tcggo.com/tcggo/storage/21528/kieran-pre-113-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21506,https://www.tcggo.com/external/tcgplayer/21506,Kieran,Kieran 113,0.05,0.05,21614,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,kieran,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/kieran-113,sv8pt5-113,610468,singles
2026-08-23T17:19:56+02:00,379,Sanosuke Sakuma,sanosuke-sakuma,PRE 114,114,805508,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21507,https://images.tcggo.com/tcggo/storage/21529/lacey-pre-114-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21507,https://www.tcggo.com/external/tcgplayer/21507,Lacey,Lacey 114,0.03,0.04,18058,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,lacey,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/lacey-114,sv8pt5-114,610469,singles
2026-08-23T17:19:56+02:00,462,hncl,hncl,PRE 115,115,805509,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21508,https://images.tcggo.com/tcggo/storage/21530/larrys-skill-pre-115-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21508,https://www.tcggo.com/external/tcgplayer/21508,Larry's Skill,Larry's Skill 115,0.07,0.06,13996,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,larrys-skill,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/larrys-skill-115,sv8pt5-115,610470,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,PRE 116,116,805510,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21509,https://images.tcggo.com/tcggo/storage/21531/max-rod-pre-116-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21509,https://www.tcggo.com/external/tcgplayer/21509,Max Rod,Max Rod 116,1.02,0.91,1237,EUR,[],,,,,,,,0.44,0.49,0.49,0.99,0.99,0.44,0.25,0.25,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,ACE SPEC Rare,max-rod,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/max-rod-116,sv8pt5-116,610471,singles
2026-08-23T17:19:56+02:00,464,inose yukie,inose-yukie,PRE 117,117,805511,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21510,https://images.tcggo.com/tcggo/storage/21532/maximum-belt-pre-117-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21510,https://www.tcggo.com/external/tcgplayer/21510,Maximum Belt,Maximum Belt 117,1.38,1.66,798,EUR,[],,,,,,,,0.4,0.47,0.47,6,6,0.49,0.3,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.48,ACE SPEC Rare,maximum-belt,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/maximum-belt-117,sv8pt5-117,610472,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 118,118,805512,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21511,https://images.tcggo.com/tcggo/storage/21533/ogres-mask-pre-118-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21511,https://www.tcggo.com/external/tcgplayer/21511,Ogre's Mask,Ogre's Mask 118,0.02,0.02,18531,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Uncommon,ogres-mask,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/ogres-mask-118,sv8pt5-118,610473,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,PRE 119,119,805513,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21512,https://images.tcggo.com/tcggo/storage/21534/prime-catcher-pre-119-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21512,https://www.tcggo.com/external/tcgplayer/21512,Prime Catcher,Prime Catcher 119,0.77,0.7,1663,EUR,[],,,,,,,,0.21,0.25,0.25,0.9,0.9,0.21,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,ACE SPEC Rare,prime-catcher,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/prime-catcher-119,sv8pt5-119,610474,singles
2026-08-23T17:19:56+02:00,520,Megumi Mizutani,megumi-mizutani,PRE 120,120,805514,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21513,https://images.tcggo.com/tcggo/storage/21535/professor-sadas-vitality-pre-120-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21513,https://www.tcggo.com/external/tcgplayer/21513,Professor Sada's Vitality,Professor Sada's Vitality 120,0.03,0.03,23013,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,professor-sadas-vitality,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/professor-sadas-vitality-120,sv8pt5-120,610475,singles
2026-08-23T17:19:56+02:00,462,hncl,hncl,PRE 121,121,805515,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21514,https://images.tcggo.com/tcggo/storage/21536/professor-turos-scenario-pre-121-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21514,https://www.tcggo.com/external/tcgplayer/21514,Professor Turo's Scenario,Professor Turo's Scenario 121,0.03,0.02,21507,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,professor-turos-scenario,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/professor-turos-scenario-121,sv8pt5-121,610476,singles
2026-08-23T17:19:56+02:00,456,Hideki Ishikawa,hideki-ishikawa,PRE 122,122,805516,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21515,https://images.tcggo.com/tcggo/storage/21537/professors-research-pre-122-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21515,https://www.tcggo.com/external/tcgplayer/21515,Professor's Research,Professor's Research 122,0.04,0.03,14463,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,professors-research,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/professors-research-122,sv8pt5-122,610477,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,PRE 123,123,805517,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21516,https://images.tcggo.com/tcggo/storage/21538/professors-research-pre-123-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21516,https://www.tcggo.com/external/tcgplayer/21516,Professor's Research,Professor's Research 123,0.03,0.02,16134,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,professors-research,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/professors-research-123,sv8pt5-123,610478,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,PRE 124,124,805518,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21517,https://images.tcggo.com/tcggo/storage/21539/professors-research-pre-124-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21517,https://www.tcggo.com/external/tcgplayer/21517,Professor's Research,Professor's Research 124,0.03,0.04,16186,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,professors-research,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/professors-research-124,sv8pt5-124,610479,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,PRE 125,125,805519,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21518,https://images.tcggo.com/tcggo/storage/21540/professors-research-pre-125-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21518,https://www.tcggo.com/external/tcgplayer/21518,Professor's Research,Professor's Research 125,0.04,0.03,16026,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,professors-research,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/professors-research-125,sv8pt5-125,610480,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,PRE 126,126,805520,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21519,https://images.tcggo.com/tcggo/storage/21541/rescue-board-pre-126-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21519,https://www.tcggo.com/external/tcgplayer/21519,Rescue Board,Rescue Board 126,0.02,0.02,22603,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,rescue-board,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/rescue-board-126,sv8pt5-126,610481,singles
2026-08-23T17:19:56+02:00,461,Studio Bora Inc.,studio-bora-inc,PRE 127,127,805521,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21520,https://images.tcggo.com/tcggo/storage/21542/roto-stick-pre-127-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21520,https://www.tcggo.com/external/tcgplayer/21520,Roto-Stick,Roto-Stick 127,0.08,0.08,13669,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,roto-stick,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/roto-stick-127,sv8pt5-127,610482,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,PRE 128,128,805522,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21521,https://images.tcggo.com/tcggo/storage/21543/scoop-up-cyclone-pre-128-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21521,https://www.tcggo.com/external/tcgplayer/21521,Scoop Up Cyclone,Scoop Up Cyclone 128,0.41,0.42,2704,EUR,[],,,,,,,,0.1,0.05,0.05,0.5,0.5,0.1,0.09,0.09,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,ACE SPEC Rare,scoop-up-cyclone,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/scoop-up-cyclone-128,sv8pt5-128,610483,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,PRE 129,129,805523,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21522,https://images.tcggo.com/tcggo/storage/21544/sparkling-crystal-pre-129-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21522,https://www.tcggo.com/external/tcgplayer/21522,Sparkling Crystal,Sparkling Crystal 129,0.41,0.37,2269,EUR,[],,,,,,,,0.1,0.05,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,ACE SPEC Rare,sparkling-crystal,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/sparkling-crystal-129,sv8pt5-129,610484,singles
2026-08-23T17:19:56+02:00,464,inose yukie,inose-yukie,PRE 130,130,805524,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21523,https://images.tcggo.com/tcggo/storage/21545/techno-radar-pre-130-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21523,https://www.tcggo.com/external/tcgplayer/21523,Techno Radar,Techno Radar 130,0.02,0.03,23478,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Uncommon,techno-radar,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/techno-radar-130,sv8pt5-130,610485,singles
2026-08-23T17:19:56+02:00,464,inose yukie,inose-yukie,PRE 131,131,805525,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21524,https://images.tcggo.com/tcggo/storage/21546/treasure-tracker-pre-131-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21524,https://www.tcggo.com/external/tcgplayer/21524,Treasure Tracker,Treasure Tracker 131,0.41,0.5,2932,EUR,[],,,,,,,,0.05,0.09,0.09,0.2,0.2,0.05,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,ACE SPEC Rare,treasure-tracker,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/treasure-tracker-131,sv8pt5-131,610486,singles
2026-08-23T17:19:56+02:00,426,Akira Komayama,akira-komayama,PRE 132,132,805526,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21525,https://images.tcggo.com/tcggo/storage/21547/amarys-pre-132-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21525,https://www.tcggo.com/external/tcgplayer/21525,Amarys,Amarys 132,0.78,0.69,1588,EUR,[],,,,,,,,0.25,0.4,0.4,0.5,0.5,0.25,0.35,0.35,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.53,Ultra Rare,amarys,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/amarys-132,sv8pt5-132,610487,singles
