captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,PAR 25,25,740501,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2242,https://images.tcggo.com/tcggo/storage/2254/charcadet-par-25-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2242,https://www.tcggo.com/external/tcgplayer/2242,Charcadet,Charcadet 25,0.03,0.03,7624,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/charcadet-25,sv4-25,523633,singles
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,PAR 26,26,740502,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,80,2243,https://images.tcggo.com/tcggo/storage/2255/charcadet-par-26-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2243,https://www.tcggo.com/external/tcgplayer/2243,Charcadet,Charcadet 26,0.05,0.04,6670,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.17,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/charcadet-26,sv4-26,523634,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,PAR 27,27,740503,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,260,2244,https://images.tcggo.com/tcggo/storage/2256/armarouge-ex-par-27-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2244,https://www.tcggo.com/external/tcgplayer/2244,Armarouge ex,Armarouge ex 27,0.7,0.67,1446,EUR,[],,,,,,,,,,0.25,0.25,0.25,0.4,0.4,0.25,0.5,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.83,0.85,Double Rare,armarouge-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/armarouge-ex-27,sv4-27,523636,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,PAR 28,28,740504,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,130,2245,https://images.tcggo.com/tcggo/storage/2257/iron-moth-par-28-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2245,https://www.tcggo.com/external/tcgplayer/2245,Iron Moth,Iron Moth 28,0.07,0.08,7323,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,,,26.85,1,,,,,,,,,106.15,1,,,,,,,,,,,,,,,,,,,EUR,0.15,0.15,rare,iron-moth,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/iron-moth-28,sv4-28,523637,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,PAR 29,29,740505,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,110,2246,https://images.tcggo.com/tcggo/storage/2258/chi-yu-par-29-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2246,https://www.tcggo.com/external/tcgplayer/2246,Chi-Yu,Chi-Yu 29,0.18,0.16,1644,EUR,[],,,,,,,,,,0.02,0.05,0.05,0.04,0.04,0.02,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.17,rare,chi-yu,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/chi-yu-29,sv4-29,523638,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,PAR 30,30,740506,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2247,https://images.tcggo.com/tcggo/storage/2259/horsea-par-30-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2247,https://www.tcggo.com/external/tcgplayer/2247,Horsea,Horsea 30,0.05,0.04,11184,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Common,horsea,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/horsea-30,sv4-30,523639,singles
2026-08-23T17:19:56+02:00,,485,otumami,otumami,PAR 31,31,740507,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,90,2248,https://images.tcggo.com/tcggo/storage/2260/seadra-par-31-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2248,https://www.tcggo.com/external/tcgplayer/2248,Seadra,Seadra 31,0.04,0.03,7601,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,0.1,Common,seadra,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/seadra-31,sv4-31,523640,singles
2026-08-23T17:19:56+02:00,,471,Tonji Matsuno,tonji-matsuno,PAR 32,32,786600,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,150,2249,https://images.tcggo.com/tcggo/storage/2261/kingdra-par-32-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2249,https://www.tcggo.com/external/tcgplayer/2249,Kingdra,Kingdra 32,0.11,0.08,6175,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.17,rare,kingdra,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/kingdra-32,sv4-32,523641,singles
2026-08-23T17:19:56+02:00,,478,Midori Harada,midori-harada,PAR 33,33,740509,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2250,https://images.tcggo.com/tcggo/storage/2262/remoraid-par-33-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2250,https://www.tcggo.com/external/tcgplayer/2250,Remoraid,Remoraid 33,0.04,0.02,12964,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,0.09,Common,remoraid,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/remoraid-33,sv4-33,523642,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,PAR 34,34,740510,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,110,2251,https://images.tcggo.com/tcggo/storage/2264/octillery-par-34-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2251,https://www.tcggo.com/external/tcgplayer/2251,Octillery,Octillery 34,0.05,0.05,6865,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Common,octillery,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/octillery-34,sv4-34,523643,singles
2026-08-23T17:19:56+02:00,,431,Tetsu Kayama,tetsu-kayama,PAR 35,35,740511,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,30,2252,https://images.tcggo.com/tcggo/storage/2263/feebas-par-35-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2252,https://www.tcggo.com/external/tcgplayer/2252,Feebas,Feebas 35,0.03,0.03,12434,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,0.09,Common,feebas,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/feebas-35,sv4-35,523644,singles
2026-08-23T17:19:56+02:00,,413,Atsuya Uki,atsuya-uki,PAR 36,36,740512,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2253,https://images.tcggo.com/tcggo/storage/2265/milotic-par-36-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2253,https://www.tcggo.com/external/tcgplayer/2253,Milotic,Milotic 36,0.07,0.06,6649,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.17,rare,milotic,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/milotic-36,sv4-36,523645,singles
2026-08-23T17:19:56+02:00,,417,satoma,satoma,PAR 37,37,740513,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2254,https://images.tcggo.com/tcggo/storage/2266/snorunt-par-37-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2254,https://www.tcggo.com/external/tcgplayer/2254,Snorunt,Snorunt 37,0.04,0.03,11744,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,Common,snorunt,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/snorunt-37,sv4-37,523646,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 38,38,740514,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,320,2255,https://images.tcggo.com/tcggo/storage/2267/garchomp-ex-par-38-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2255,https://www.tcggo.com/external/tcgplayer/2255,Garchomp ex,Garchomp ex 38,0.95,0.97,1046,EUR,[],,,,,,,,,,0.48,0.45,0.45,0.5,0.5,0.48,0.9,0.9,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.87,0.85,Double Rare,garchomp-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/garchomp-ex-38,sv4-38,523647,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,PAR 39,39,740515,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,30,2256,https://images.tcggo.com/tcggo/storage/2268/mantyke-par-39-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2256,https://www.tcggo.com/external/tcgplayer/2256,Mantyke,Mantyke 39,0.04,0.03,11776,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Common,mantyke,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/mantyke-39,sv4-39,523648,singles
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,PAR 40,40,740516,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,130,2257,https://images.tcggo.com/tcggo/storage/2269/palkia-par-40-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2257,https://www.tcggo.com/external/tcgplayer/2257,Palkia,Palkia 40,0.08,0.09,,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.17,rare,palkia,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/palkia-40,sv4-40,523649,singles
2026-08-23T17:19:56+02:00,,528,Natsumi Yoshida,natsumi-yoshida,PAR 41,41,740517,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2258,https://images.tcggo.com/tcggo/storage/2270/panpour-par-41-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2258,https://www.tcggo.com/external/tcgplayer/2258,Panpour,Panpour 41,0.03,0.04,12795,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Common,panpour,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/panpour-41,sv4-41,523650,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,PAR 42,42,740518,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,100,2259,https://images.tcggo.com/tcggo/storage/2271/simipour-par-42-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2259,https://www.tcggo.com/external/tcgplayer/2259,Simipour,Simipour 42,0.03,0.04,8050,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Uncommon,simipour,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/simipour-42,sv4-42,523651,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,PAR 43,43,740519,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2260,https://images.tcggo.com/tcggo/storage/2272/vanillite-par-43-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2260,https://www.tcggo.com/external/tcgplayer/2260,Vanillite,Vanillite 43,0.03,0.02,12555,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,vanillite,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/vanillite-43,sv4-43,523652,singles
2026-08-23T17:19:56+02:00,,479,Lee HyunJung,lee-hyunjung,PAR 44,44,740521,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,90,2261,https://images.tcggo.com/tcggo/storage/2273/vanillish-par-44-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2261,https://www.tcggo.com/external/tcgplayer/2261,Vanillish,Vanillish 44,0.03,0.04,7497,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,0.12,Common,vanillish,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/vanillish-44,sv4-44,523653,singles
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,PAR 45,45,740525,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,150,2262,https://images.tcggo.com/tcggo/storage/2274/vanilluxe-par-45-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2262,https://www.tcggo.com/external/tcgplayer/2262,Vanilluxe,Vanilluxe 45,0.04,0.02,7466,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.11,Uncommon,vanilluxe,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/vanilluxe-45,sv4-45,523654,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 46,46,740526,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,310,2263,https://images.tcggo.com/tcggo/storage/2275/tsareena-ex-par-46-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2263,https://www.tcggo.com/external/tcgplayer/2263,Tsareena ex,Tsareena ex 46,0.72,0.78,1322,EUR,[],,,,,,,,,,0.1,0.2,0.2,0.45,0.45,0.1,0.5,0.5,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.57,0.72,Double Rare,tsareena-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/tsareena-ex-46,sv4-46,523655,singles
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,PAR 47,47,740527,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2264,https://images.tcggo.com/tcggo/storage/2276/wimpod-par-47-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2264,https://www.tcggo.com/external/tcgplayer/2264,Wimpod,Wimpod 47,0.03,0.03,8887,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,0.1,Common,wimpod,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/wimpod-47,sv4-47,523656,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,PAR 48,48,740530,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2265,https://images.tcggo.com/tcggo/storage/2277/wimpod-par-48-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2265,https://www.tcggo.com/external/tcgplayer/2265,Wimpod,Wimpod 48,0.05,0.05,7277,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.1,Common,wimpod,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/wimpod-48,sv4-48,523657,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,PAR 49,49,740532,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,140,2266,https://images.tcggo.com/tcggo/storage/2278/golisopod-par-49-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2266,https://www.tcggo.com/external/tcgplayer/2266,Golisopod,Golisopod 49,0.08,0.07,7555,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.16,rare,golisopod,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/golisopod-49,sv4-49,523659,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,PAR 50,50,740535,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,270,2267,https://images.tcggo.com/tcggo/storage/2279/golisopod-ex-par-50-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2267,https://www.tcggo.com/external/tcgplayer/2267,Golisopod ex,Golisopod ex 50,0.62,0.55,1657,EUR,[],,,,,,,,,,0.1,0.25,0.25,0.4,0.4,0.1,0.49,0.49,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.58,0.84,Double Rare,golisopod-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/golisopod-ex-50,sv4-50,523660,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,PAR 51,51,740539,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,50,2268,https://images.tcggo.com/tcggo/storage/2280/wiglett-par-51-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2268,https://www.tcggo.com/external/tcgplayer/2268,Wiglett,Wiglett 51,0.04,0.06,7359,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,Common,wiglett,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/wiglett-51,sv4-51,523661,singles
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,PAR 52,52,740542,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2269,https://images.tcggo.com/tcggo/storage/2281/wiglett-par-52-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2269,https://www.tcggo.com/external/tcgplayer/2269,Wiglett,Wiglett 52,0.05,0.06,7237,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,wiglett,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/wiglett-52,sv4-52,523662,singles
