captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,CRZ 101,101,691820,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,320,3724,https://images.tcggo.com/tcggo/storage/3743/rayquaza-vmax-crz-101-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3724,https://www.tcggo.com/external/tcgplayer/3724,Rayquaza VMAX,Rayquaza VMAX 101,15.7,15.5,304,EUR,[],,,,,,,,,,15,15.22,15.22,11,11,15,18,18,5.5,5.5,USD,62.18,5,,,,,31.44,3,,,,,,,,,35.68,5,,,,,20.06,2,,,133.78,5,,,10.04,1,31.22,5,26.8,1,,,,,80.27,2,,,,,28.99,2,EUR,10.02,6.87,Rare Holo VMAX,rayquaza-vmax,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/rayquaza-vmax-101,swsh12pt5-101,478210,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,CRZ 102,102,691821,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,320,3725,https://images.tcggo.com/tcggo/storage/3744/rayquaza-vmax-crz-102-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3725,https://www.tcggo.com/external/tcgplayer/3725,Rayquaza VMAX,Rayquaza VMAX 102,19.07,15.2,230,EUR,,,,,,229,,180,,,11.5,13.98,13.98,10,10,11.5,20,20,9,9,USD,67.75,5,,,,,23.46,1,,,,,,,,,44.6,5,,,9.81,2,15.48,5,,,137.53,5,19.33,1,17.75,1,35.64,5,34.78,1,,,,,98.78,4,,,,,,,EUR,11.34,7.22,Rare Holo VMAX,rayquaza-vmax,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/rayquaza-vmax-102,swsh12pt5-102,478211,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,CRZ 103,103,691822,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,220,3726,https://images.tcggo.com/tcggo/storage/3745/duraludon-v-crz-103-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3726,https://www.tcggo.com/external/tcgplayer/3726,Duraludon V,Duraludon V 103,0.98,0.79,921,EUR,[],,,,,,,,,,0.2,0.4,0.55,0.4,0.4,0.2,0.89,0.89,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.57,0.84,Rare Holo V,duraludon-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/duraludon-v-103,swsh12pt5-103,478213,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,CRZ 104,104,691823,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,330,3727,https://images.tcggo.com/tcggo/storage/3746/duraludon-vmax-crz-104-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3727,https://www.tcggo.com/external/tcgplayer/3727,Duraludon VMAX,Duraludon VMAX 104,1.6,1.53,533,EUR,[],,,,,,,,,,0.99,0.98,0.98,1.49,1.49,0.99,2,2,0.64,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.29,1.45,Rare Holo VMAX,duraludon-vmax,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/duraludon-vmax-104,swsh12pt5-104,478214,singles
2026-08-23T17:19:56+02:00,,484,Kagemaru Himeno,kagemaru-himeno,CRZ 105,105,691824,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,170,3728,https://images.tcggo.com/tcggo/storage/3747/radiant-eternatus-crz-105-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3728,https://www.tcggo.com/external/tcgplayer/3728,Radiant Eternatus,Radiant Eternatus 105,0.67,0.78,1718,EUR,[],,,,,,,,,,0.1,0.45,0.45,0.25,0.25,0.1,0.4,0.4,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,0.64,Radiant Rare,radiant-eternatus,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/radiant-eternatus-105,swsh12pt5-105,478216,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,CRZ 106,106,691825,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,110,3729,https://images.tcggo.com/tcggo/storage/3748/tauros-crz-106-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3729,https://www.tcggo.com/external/tcgplayer/3729,Tauros,Tauros 106,0.11,0.1,2931,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,rare,tauros,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/tauros-106,swsh12pt5-106,478114,singles
2026-08-23T17:19:56+02:00,,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,CRZ 107,107,691826,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3730,https://images.tcggo.com/tcggo/storage/3749/ditto-crz-107-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3730,https://www.tcggo.com/external/tcgplayer/3730,Ditto,Ditto 107,1.09,1.07,391,EUR,[],,,,,,,,,,0.4,0.2,0.2,1.5,1.5,0.4,0.75,0.75,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.74,0.94,Rare Holo,ditto,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/ditto-107,swsh12pt5-107,478117,singles
2026-08-23T17:19:56+02:00,,522,You Iribi,you-iribi,CRZ 108,108,691827,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,200,3731,https://images.tcggo.com/tcggo/storage/3750/eevee-v-crz-108-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3731,https://www.tcggo.com/external/tcgplayer/3731,Eevee V,Eevee V 108,7.35,7.35,289,EUR,[],,,,,,,,,,5.99,8.5,8.5,4,4,5.99,5.79,5.79,1.5,1.5,USD,64.47,1,,,,,16.31,1,,,,,,,,,42.99,5,,,,,21.56,1,,,142.72,5,,,11.6,1,26.76,5,,,,,,,,,,,,,,,EUR,8.11,4.91,Rare Holo V,eevee-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/eevee-v-108,swsh12pt5-108,477251,singles
2026-08-23T17:19:56+02:00,,427,Asako Ito,asako-ito,CRZ 109,109,691828,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,160,3732,https://images.tcggo.com/tcggo/storage/3751/snorlax-crz-109-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3732,https://www.tcggo.com/external/tcgplayer/3732,Snorlax,Snorlax 109,0.3,0.2,1210,EUR,[],,,,,,,,,,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,10.54,0.49,rare,snorlax,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/snorlax-109,swsh12pt5-109,478136,singles
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,CRZ 110,110,691829,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3733,https://images.tcggo.com/tcggo/storage/3752/starly-crz-110-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3733,https://www.tcggo.com/external/tcgplayer/3733,Starly,Starly 110,0.03,0.03,12932,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.09,Common,starly,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/starly-110,swsh12pt5-110,478137,singles
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,CRZ 111,111,691830,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3734,https://images.tcggo.com/tcggo/storage/3753/bidoof-crz-111-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3734,https://www.tcggo.com/external/tcgplayer/3734,Bidoof,Bidoof 111,0.05,0.04,10788,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.15,Common,bidoof,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/bidoof-111,swsh12pt5-111,478139,singles
2026-08-23T17:19:56+02:00,,503,sui,sui,CRZ 112,112,691831,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3735,https://images.tcggo.com/tcggo/storage/3754/chatot-crz-112-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3735,https://www.tcggo.com/external/tcgplayer/3735,Chatot,Chatot 112,0.03,0.02,13145,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.09,Common,chatot,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/chatot-112,swsh12pt5-112,478140,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,CRZ 113,113,691832,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,240,3736,https://images.tcggo.com/tcggo/storage/3755/regigigas-v-crz-113-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3736,https://www.tcggo.com/external/tcgplayer/3736,Regigigas V,Regigigas V 113,1.23,1.33,967,EUR,[],,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.9,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.65,0.85,Rare Holo V,regigigas-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/regigigas-v-113,swsh12pt5-113,478142,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,CRZ 114,114,691833,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,300,3737,https://images.tcggo.com/tcggo/storage/3756/regigigas-vstar-crz-114-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3737,https://www.tcggo.com/external/tcgplayer/3737,Regigigas VSTAR,Regigigas VSTAR 114,1.73,1.76,499,EUR,[],,,,,,,,,,0.99,0.99,0.99,1.19,1.19,0.99,1.5,1.5,0.79,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.43,1.33,Rare Holo VSTAR,regigigas-vstar,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/regigigas-vstar-114,swsh12pt5-114,478143,singles
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,CRZ 115,115,691834,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3738,https://images.tcggo.com/tcggo/storage/3757/shaymin-crz-115-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3738,https://www.tcggo.com/external/tcgplayer/3738,Shaymin,Shaymin 115,0.03,0.03,10708,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.1,Uncommon,shaymin,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/shaymin-115,swsh12pt5-115,478149,singles
2026-08-23T17:19:56+02:00,,548,MUGENUP,mugenup,CRZ 116,116,691835,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,210,3739,https://images.tcggo.com/tcggo/storage/3758/stoutland-v-crz-116-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3739,https://www.tcggo.com/external/tcgplayer/3739,Stoutland V,Stoutland V 116,0.77,0.74,1368,EUR,[],,,,,,,,,,0.1,0.42,0.42,0.5,0.5,0.1,0.9,0.9,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.67,0.85,Rare Holo V,stoutland-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/stoutland-v-116,swsh12pt5-116,478151,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,CRZ 117,117,691836,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3740,https://images.tcggo.com/tcggo/storage/3759/yungoos-crz-117-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3740,https://www.tcggo.com/external/tcgplayer/3740,Yungoos,Yungoos 117,0.03,0.03,13049,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.09,Common,yungoos,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/yungoos-117,swsh12pt5-117,478153,singles
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,CRZ 118,118,691837,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3741,https://images.tcggo.com/tcggo/storage/3760/gumshoos-crz-118-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3741,https://www.tcggo.com/external/tcgplayer/3741,Gumshoos,Gumshoos 118,0.09,0.1,3066,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,rare,gumshoos,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/gumshoos-118,swsh12pt5-118,478154,singles
2026-08-23T17:19:56+02:00,,498,Sekio,sekio,CRZ 119,119,691838,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,110,3742,https://images.tcggo.com/tcggo/storage/3761/oranguru-crz-119-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3742,https://www.tcggo.com/external/tcgplayer/3742,Oranguru,Oranguru 119,0.08,0.05,3865,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,rare,oranguru,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/oranguru-119,swsh12pt5-119,478155,singles
2026-08-23T17:19:56+02:00,,526,Saki Hayashiro,saki-hayashiro,CRZ 120,120,691839,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,210,3743,https://images.tcggo.com/tcggo/storage/3762/greedent-v-crz-120-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3743,https://www.tcggo.com/external/tcgplayer/3743,Greedent V,Greedent V 120,0.92,0.92,985,EUR,[],,,,,,,,,,0.25,0.5,0.5,0.6,0.6,0.25,0.6,0.6,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.79,0.85,Rare Holo V,greedent-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/greedent-v-120,swsh12pt5-120,477051,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,CRZ 121,121,691840,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3744,https://images.tcggo.com/tcggo/storage/3763/wooloo-crz-121-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3744,https://www.tcggo.com/external/tcgplayer/3744,Wooloo,Wooloo 121,0.03,0.04,12400,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,0.1,Common,wooloo,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/wooloo-121,swsh12pt5-121,478159,singles
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,CRZ 122,122,691841,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3745,https://images.tcggo.com/tcggo/storage/3764/dubwool-crz-122-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3745,https://www.tcggo.com/external/tcgplayer/3745,Dubwool,Dubwool 122,0.06,0.05,3797,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,rare,dubwool,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/dubwool-122,swsh12pt5-122,478161,singles
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,CRZ 123,123,691842,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,0,3746,https://images.tcggo.com/tcggo/storage/3765/bea-crz-123-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3746,https://www.tcggo.com/external/tcgplayer/3746,Bea,Bea 123,0.4,0.35,1140,EUR,[],,,,,,,,,,0.05,0.1,0.1,0.2,0.2,0.05,0.15,0.15,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.25,Rare Holo,bea,Trainer,https://www.tcggo.com/pokemon/crown-zenith/bea-123,swsh12pt5-123,478163,singles
2026-08-23T17:19:56+02:00,,522,You Iribi,you-iribi,CRZ 124,124,691843,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,0,3747,https://images.tcggo.com/tcggo/storage/3766/bede-crz-124-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3747,https://www.tcggo.com/external/tcgplayer/3747,Bede,Bede 124,0.32,0.34,1258,EUR,[],,,,,,,,,,0.02,0.06,0.06,0.1,0.1,0.02,0.07,0.07,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.21,Rare Holo,bede,Trainer,https://www.tcggo.com/pokemon/crown-zenith/bede-124,swsh12pt5-124,478165,singles
2026-08-23T17:19:56+02:00,,549,sadaji,sadaji,CRZ 125,125,691844,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,0,3748,https://images.tcggo.com/tcggo/storage/3767/crushing-hammer-crz-125-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3748,https://www.tcggo.com/external/tcgplayer/3748,Crushing Hammer,Crushing Hammer 125,0.08,0.08,13481,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.12,Uncommon,crushing-hammer,Trainer,https://www.tcggo.com/pokemon/crown-zenith/crushing-hammer-125,swsh12pt5-125,478166,singles
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,CRZ 126,126,691845,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,0,3749,https://images.tcggo.com/tcggo/storage/3768/digging-duo-crz-126-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3749,https://www.tcggo.com/external/tcgplayer/3749,Digging Duo,Digging Duo 126,0.04,0.05,14556,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Uncommon,digging-duo,Trainer,https://www.tcggo.com/pokemon/crown-zenith/digging-duo-126,swsh12pt5-126,478167,singles
