captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,419,Uninori,uninori,SCR 112,112,785966,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,120,1366,https://images.tcggo.com/tcggo/storage/1370/tauros-scr-112-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1366,https://www.tcggo.com/external/tcgplayer/1366,Tauros,Tauros 112,0.04,0.03,9221,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Common,tauros,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/tauros-112,sv7-112,567338,singles
2026-08-23T17:19:56+02:00,416,Mina Nakai,mina-nakai,SCR 113,113,785967,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1367,https://images.tcggo.com/tcggo/storage/1371/eevee-scr-113-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1367,https://www.tcggo.com/external/tcgplayer/1367,Eevee,Eevee 113,0.08,0.1,6035,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.35,0.21,Common,eevee,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/eevee-113,sv7-113,567339,singles
2026-08-23T17:19:56+02:00,465,Yukihiro Tada,yukihiro-tada,SCR 114,114,785968,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1368,https://images.tcggo.com/tcggo/storage/1372/hoothoot-scr-114-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1368,https://www.tcggo.com/external/tcgplayer/1368,Hoothoot,Hoothoot 114,0.11,0.07,2545,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.29,Common,hoothoot,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/hoothoot-114,sv7-114,567340,singles
2026-08-23T17:19:56+02:00,468,matazo,matazo,SCR 115,115,785969,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,100,1369,https://images.tcggo.com/tcggo/storage/1373/noctowl-scr-115-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1369,https://www.tcggo.com/external/tcgplayer/1369,Noctowl,Noctowl 115,0.07,0.07,6086,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.22,rare,noctowl,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/noctowl-115,sv7-115,567341,singles
2026-08-23T17:19:56+02:00,473,Yuriko Akase,yuriko-akase,SCR 116,116,785970,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1370,https://images.tcggo.com/tcggo/storage/1374/glameow-scr-116-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1370,https://www.tcggo.com/external/tcgplayer/1370,Glameow,Glameow 116,0.04,0.04,8905,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Common,glameow,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/glameow-116,sv7-116,567342,singles
2026-08-23T17:19:56+02:00,370,Saboteri,saboteri,SCR 117,117,785971,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,120,1371,https://images.tcggo.com/tcggo/storage/1376/purugly-scr-117-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1371,https://www.tcggo.com/external/tcgplayer/1371,Purugly,Purugly 117,0.03,0.03,9509,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,purugly,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/purugly-117,sv7-117,567343,singles
2026-08-23T17:19:56+02:00,364,Toshinao Aoki,toshinao-aoki,SCR 118,118,785972,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1372,https://images.tcggo.com/tcggo/storage/1375/fan-rotom-scr-118-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1372,https://www.tcggo.com/external/tcgplayer/1372,Fan Rotom,Fan Rotom 118,0.06,0.07,9250,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,fan-rotom,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/fan-rotom-118,sv7-118,567344,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,SCR 119,119,785973,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,100,1373,https://images.tcggo.com/tcggo/storage/1377/bouffalant-scr-119-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1373,https://www.tcggo.com/external/tcgplayer/1373,Bouffalant,Bouffalant 119,0.23,0.17,1572,EUR,[],,,,,,,,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.17,rare,bouffalant,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/bouffalant-119,sv7-119,567345,singles
2026-08-23T17:19:56+02:00,419,Uninori,uninori,SCR 120,120,785974,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,110,1374,https://images.tcggo.com/tcggo/storage/1378/tornadus-scr-120-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1374,https://www.tcggo.com/external/tcgplayer/1374,Tornadus,Tornadus 120,0.03,0.03,10500,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,tornadus,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/tornadus-120,sv7-120,567346,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,SCR 121,121,785975,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1375,https://images.tcggo.com/tcggo/storage/1379/fletchling-scr-121-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1375,https://www.tcggo.com/external/tcgplayer/1375,Fletchling,Fletchling 121,0.03,0.03,9497,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.09,Common,fletchling,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/fletchling-121,sv7-121,567348,singles
2026-08-23T17:19:56+02:00,583,Julie Hang,julie-hang,SCR 122,122,785976,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,90,1376,https://images.tcggo.com/tcggo/storage/1380/fletchinder-scr-122-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1376,https://www.tcggo.com/external/tcgplayer/1376,Fletchinder,Fletchinder 122,0.04,0.05,4871,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,fletchinder,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/fletchinder-122,sv7-122,567353,singles
2026-08-23T17:19:56+02:00,510,Nurikabe,nurikabe,SCR 123,123,785977,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,140,1377,https://images.tcggo.com/tcggo/storage/1381/talonflame-scr-123-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1377,https://www.tcggo.com/external/tcgplayer/1377,Talonflame,Talonflame 123,0.03,0.03,10606,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,talonflame,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/talonflame-123,sv7-123,567356,singles
2026-08-23T17:19:56+02:00,779,Wintr Wandr,wintr-wandr,SCR 124,124,785978,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1378,https://images.tcggo.com/tcggo/storage/1382/wooloo-scr-124-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1378,https://www.tcggo.com/external/tcgplayer/1378,Wooloo,Wooloo 124,0.04,0.04,8760,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.11,Common,wooloo,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/wooloo-124,sv7-124,567358,singles
2026-08-23T17:19:56+02:00,359,HYOGONOSUKE,hyogonosuke,SCR 125,125,785979,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1379,https://images.tcggo.com/tcggo/storage/1383/dubwool-scr-125-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1379,https://www.tcggo.com/external/tcgplayer/1379,Dubwool,Dubwool 125,0.03,0.04,10621,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,dubwool,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/dubwool-125,sv7-125,567365,singles
2026-08-23T17:19:56+02:00,470,REND,rend,SCR 126,126,785980,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,50,1380,https://images.tcggo.com/tcggo/storage/1384/lechonk-scr-126-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1380,https://www.tcggo.com/external/tcgplayer/1380,Lechonk,Lechonk 126,0.03,0.04,9167,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,lechonk,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/lechonk-126,sv7-126,567369,singles
2026-08-23T17:19:56+02:00,510,Nurikabe,nurikabe,SCR 127,127,785981,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,110,1381,https://images.tcggo.com/tcggo/storage/1385/cyclizar-scr-127-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1381,https://www.tcggo.com/external/tcgplayer/1381,Cyclizar,Cyclizar 127,0.03,0.02,9717,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,cyclizar,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/cyclizar-127,sv7-127,567372,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,SCR 128,128,785982,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,230,1382,https://images.tcggo.com/tcggo/storage/1386/terapagos-ex-scr-128-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1382,https://www.tcggo.com/external/tcgplayer/1382,Terapagos ex,Terapagos ex 128,1.06,0.98,1418,EUR,[],,,,,,,,0.5,0.5,0.5,0.45,0.45,0.55,0.49,0.49,0.45,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.91,Double Rare,terapagos-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/terapagos-ex-128,sv7-128,567376,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,SCR 129,129,785983,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1383,https://images.tcggo.com/tcggo/storage/1387/antique-cover-fossil-scr-129-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1383,https://www.tcggo.com/external/tcgplayer/1383,Antique Cover Fossil,Antique Cover Fossil 129,0.04,0.04,4252,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Common,antique-cover-fossil,Trainer,https://www.tcggo.com/pokemon/stellar-crown/antique-cover-fossil-129,sv7-129,567378,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,SCR 130,130,785984,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1384,https://images.tcggo.com/tcggo/storage/1389/antique-root-fossil-scr-130-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1384,https://www.tcggo.com/external/tcgplayer/1384,Antique Root Fossil,Antique Root Fossil 130,0.07,0.04,4034,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Common,antique-root-fossil,Trainer,https://www.tcggo.com/pokemon/stellar-crown/antique-root-fossil-130,sv7-130,567380,singles
2026-08-23T17:19:56+02:00,455,MARINA Chikazawa,marina-chikazawa,SCR 131,131,785985,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1385,https://images.tcggo.com/tcggo/storage/1388/area-zero-underdepths-scr-131-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1385,https://www.tcggo.com/external/tcgplayer/1385,Area Zero Underdepths,Area Zero Underdepths 131,0.1,0.11,10855,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Uncommon,area-zero-underdepths,Trainer,https://www.tcggo.com/pokemon/stellar-crown/area-zero-underdepths-131,sv7-131,567384,singles
2026-08-23T17:19:56+02:00,463,Naoki Saito,naoki-saito,SCR 132,132,785986,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1386,https://images.tcggo.com/tcggo/storage/1390/briar-scr-132-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1386,https://www.tcggo.com/external/tcgplayer/1386,Briar,Briar 132,0.05,0.04,12309,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Uncommon,briar,Trainer,https://www.tcggo.com/pokemon/stellar-crown/briar-132,sv7-132,567385,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,SCR 133,133,785987,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1387,https://images.tcggo.com/tcggo/storage/1391/crispin-scr-133-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1387,https://www.tcggo.com/external/tcgplayer/1387,Crispin,Crispin 133,0.15,0.13,6777,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.13,0.18,Uncommon,crispin,Trainer,https://www.tcggo.com/pokemon/stellar-crown/crispin-133,sv7-133,567390,singles
2026-08-23T17:19:56+02:00,464,inose yukie,inose-yukie,SCR 134,134,785988,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1388,https://images.tcggo.com/tcggo/storage/1393/deluxe-bomb-scr-134-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1388,https://www.tcggo.com/external/tcgplayer/1388,Deluxe Bomb,Deluxe Bomb 134,0.44,0.47,3503,EUR,[],,,,,,,,0.05,0.09,0.09,0.2,0.2,0.09,0.09,0.09,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.4,ACE SPEC Rare,deluxe-bomb,Trainer,https://www.tcggo.com/pokemon/stellar-crown/deluxe-bomb-134,sv7-134,567392,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,SCR 135,135,785989,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1389,https://images.tcggo.com/tcggo/storage/1392/glass-trumpet-scr-135-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1389,https://www.tcggo.com/external/tcgplayer/1389,Glass Trumpet,Glass Trumpet 135,0.05,0.09,13870,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Uncommon,glass-trumpet,Trainer,https://www.tcggo.com/pokemon/stellar-crown/glass-trumpet-135,sv7-135,567394,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,SCR 136,136,785990,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1390,https://images.tcggo.com/tcggo/storage/1395/grand-tree-scr-136-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1390,https://www.tcggo.com/external/tcgplayer/1390,Grand Tree,Grand Tree 136,0.49,0.44,2952,EUR,[],,,,,,,,0.07,0.09,0.09,0.6,0.6,0.07,0.09,0.09,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.42,ACE SPEC Rare,grand-tree,Trainer,https://www.tcggo.com/pokemon/stellar-crown/grand-tree-136,sv7-136,567397,singles
2026-08-23T17:19:56+02:00,458,Toyste Beach,toyste-beach,SCR 137,137,785991,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1391,https://images.tcggo.com/tcggo/storage/1394/gravity-gemstone-scr-137-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1391,https://www.tcggo.com/external/tcgplayer/1391,Gravity Gemstone,Gravity Gemstone 137,0.06,0.08,11999,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,gravity-gemstone,Trainer,https://www.tcggo.com/pokemon/stellar-crown/gravity-gemstone-137,sv7-137,567400,singles
2026-08-23T17:19:56+02:00,456,Hideki Ishikawa,hideki-ishikawa,SCR 138,138,785992,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1392,https://images.tcggo.com/tcggo/storage/1396/kofu-scr-138-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1392,https://www.tcggo.com/external/tcgplayer/1392,Kofu,Kofu 138,0.04,0.04,14144,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Uncommon,kofu,Trainer,https://www.tcggo.com/pokemon/stellar-crown/kofu-138,sv7-138,567404,singles
2026-08-23T17:19:56+02:00,379,Sanosuke Sakuma,sanosuke-sakuma,SCR 139,139,785993,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,0,1393,https://images.tcggo.com/tcggo/storage/1397/lacey-scr-139-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1393,https://www.tcggo.com/external/tcgplayer/1393,Lacey,Lacey 139,0.04,0.03,14625,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.1,Uncommon,lacey,Trainer,https://www.tcggo.com/pokemon/stellar-crown/lacey-139,sv7-139,567407,singles
