captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,SVI 22,22,702318,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,90,3224,https://images.tcggo.com/tcggo/storage/3240/dolliv-svi-22-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3224,https://www.tcggo.com/external/tcgplayer/3224,Dolliv,Dolliv 22,0.04,0.04,6782,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,Common,dolliv,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/dolliv-22,sv1-22,487859,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,SVI 25,25,702321,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3225,https://images.tcggo.com/tcggo/storage/3241/toedscool-svi-25-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3225,https://www.tcggo.com/external/tcgplayer/3225,Toedscool,Toedscool 25,11.89,12.88,205,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Common,toedscool,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/toedscool-25,sv1-25,487862,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SVI 45,45,702340,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,300,3226,https://images.tcggo.com/tcggo/storage/3242/gyarados-ex-svi-45-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3226,https://www.tcggo.com/external/tcgplayer/3226,Gyarados ex,Gyarados ex 45,1.52,1.54,951,EUR,[],,,,,,,,,0.81,1,1.2,0.99,0.99,0.81,0.7,0.7,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.52,1.24,Double Rare,gyarados-ex,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/gyarados-ex-45,sv1-45,487889,singles
2026-08-23T17:19:56+02:00,,382,KEIICHIRO ITO,keiichiro-ito,SVI 29,29,702325,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,110,3227,https://images.tcggo.com/tcggo/storage/3243/scovillain-svi-29-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3227,https://www.tcggo.com/external/tcgplayer/3227,Scovillain,Scovillain 29,0.04,0.05,7223,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Uncommon,scovillain,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/scovillain-29,sv1-29,487868,singles
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,SVI 51,51,702346,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,100,3228,https://images.tcggo.com/tcggo/storage/3244/bruxish-svi-51-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3228,https://www.tcggo.com/external/tcgplayer/3228,Bruxish,Bruxish 51,0.04,0.04,5306,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Common,bruxish,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/bruxish-51,sv1-51,487898,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,SVI 56,56,702351,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3229,https://images.tcggo.com/tcggo/storage/3245/wiglett-svi-56-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3229,https://www.tcggo.com/external/tcgplayer/3229,Wiglett,Wiglett 56,0.04,0.04,3636,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.13,Common,wiglett,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/wiglett-56,sv1-56,487905,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SVI 37,37,702332,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,100,3230,https://images.tcggo.com/tcggo/storage/3246/crocalor-svi-37-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3230,https://www.tcggo.com/external/tcgplayer/3230,Crocalor,Crocalor 37,0.04,0.04,6944,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.12,Uncommon,crocalor,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/crocalor-37,sv1-37,487877,singles
2026-08-23T17:19:56+02:00,,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,SVI 57,57,702352,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,90,3231,https://images.tcggo.com/tcggo/storage/3247/wugtrio-svi-57-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3231,https://www.tcggo.com/external/tcgplayer/3231,Wugtrio,Wugtrio 57,0.04,0.04,6302,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,wugtrio,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/wugtrio-57,sv1-57,487906,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,SVI 38,38,779834,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,180,3232,https://images.tcggo.com/tcggo/storage/3248/skeledirge-svi-38-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3232,https://www.tcggo.com/external/tcgplayer/3232,Skeledirge,Skeledirge 38,0.09,0.08,6914,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,rare,skeledirge,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/skeledirge-38,sv1-38,487879,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,SVI 59,59,702354,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,100,3233,https://images.tcggo.com/tcggo/storage/3249/cetoddle-svi-59-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3233,https://www.tcggo.com/external/tcgplayer/3233,Cetoddle,Cetoddle 59,0.04,0.04,4505,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,cetoddle,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/cetoddle-59,sv1-59,487910,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,SVI 40,40,702335,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3234,https://images.tcggo.com/tcggo/storage/3250/charcadet-svi-40-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3234,https://www.tcggo.com/external/tcgplayer/3234,Charcadet,Charcadet 40,0.04,0.03,4436,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/charcadet-40,sv1-40,487882,singles
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,SVI 46,46,702341,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3235,https://images.tcggo.com/tcggo/storage/3251/buizel-svi-46-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3235,https://www.tcggo.com/external/tcgplayer/3235,Buizel,Buizel 46,0.04,0.03,7220,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Common,buizel,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/buizel-46,sv1-46,487891,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,SVI 60,60,702355,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,180,3236,https://images.tcggo.com/tcggo/storage/3252/cetitan-svi-60-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3236,https://www.tcggo.com/external/tcgplayer/3236,Cetitan,Cetitan 60,0.04,0.04,6658,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Uncommon,cetitan,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/cetitan-60,sv1-60,487912,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,SVI 49,49,702344,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3237,https://images.tcggo.com/tcggo/storage/3253/clauncher-svi-49-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3237,https://www.tcggo.com/external/tcgplayer/3237,Clauncher,Clauncher 49,0.03,0.03,11817,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,clauncher,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/clauncher-49,sv1-49,487895,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,SVI 50,50,702345,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,120,3238,https://images.tcggo.com/tcggo/storage/3254/clawitzer-svi-50-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3238,https://www.tcggo.com/external/tcgplayer/3238,Clawitzer,Clawitzer 50,0.04,0.05,6991,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,0.13,Common,clawitzer,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/clawitzer-50,sv1-50,487897,singles
2026-08-23T17:19:56+02:00,,512,kirisAki,kirisaki,SVI 53,53,702347,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,100,3239,https://images.tcggo.com/tcggo/storage/3255/quaxwell-svi-53-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3239,https://www.tcggo.com/external/tcgplayer/3239,Quaxwell,Quaxwell 53,0.04,0.03,8332,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.12,Uncommon,quaxwell,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/quaxwell-53,sv1-53,487899,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,SVI 54,54,702348,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,170,3240,https://images.tcggo.com/tcggo/storage/3256/quaquaval-svi-54-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3240,https://www.tcggo.com/external/tcgplayer/3240,Quaquaval,Quaquaval 54,0.06,0.05,7149,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,rare,quaquaval,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/quaquaval-54,sv1-54,487902,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,SVI 55,55,702350,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,50,3241,https://images.tcggo.com/tcggo/storage/3257/wiglett-svi-55-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3241,https://www.tcggo.com/external/tcgplayer/3241,Wiglett,Wiglett 55,0.05,0.06,4471,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,wiglett,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/wiglett-55,sv1-55,487903,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,SVI 27,27,702323,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3242,https://images.tcggo.com/tcggo/storage/3258/capsakid-svi-27-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3242,https://www.tcggo.com/external/tcgplayer/3242,Capsakid,Capsakid 27,0.04,0.03,4605,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Common,capsakid,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/capsakid-27,sv1-27,487866,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,SVI 30,30,702326,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3243,https://images.tcggo.com/tcggo/storage/3259/growlithe-svi-30-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3243,https://www.tcggo.com/external/tcgplayer/3243,Growlithe,Growlithe 30,0.06,0.05,5745,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Common,growlithe,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/growlithe-30,sv1-30,487869,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,SVI 28,28,702324,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3244,https://images.tcggo.com/tcggo/storage/3260/capsakid-svi-28-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3244,https://www.tcggo.com/external/tcgplayer/3244,Capsakid,Capsakid 28,0.05,0.04,4441,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,capsakid,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/capsakid-28,sv1-28,487867,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SVI 32,32,702328,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,280,3245,https://images.tcggo.com/tcggo/storage/3261/arcanine-ex-svi-32-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3245,https://www.tcggo.com/external/tcgplayer/3245,Arcanine ex,Arcanine ex 32,1.17,1.16,1090,EUR,[],,,,,,,,,0.45,0.5,0.5,0.95,0.95,0.45,0.8,0.8,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.92,0.85,Double Rare,arcanine-ex,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/arcanine-ex-32,sv1-32,487872,singles
2026-08-23T17:19:56+02:00,,397,Kurata So,kurata-so,SVI 35,35,702331,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,130,3246,https://images.tcggo.com/tcggo/storage/3262/torkoal-svi-35-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3246,https://www.tcggo.com/external/tcgplayer/3246,Torkoal,Torkoal 35,0.03,0.04,7297,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.11,Uncommon,torkoal,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/torkoal-35,sv1-35,487875,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,SVI 36,36,689764,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,80,3247,https://images.tcggo.com/tcggo/storage/3263/fuecoco-svi-36-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3247,https://www.tcggo.com/external/tcgplayer/3247,Fuecoco,Fuecoco 36,0.4,0.26,508,EUR,[],,,,,,,,,0.02,0.03,0.03,0.05,0.05,0.02,0.02,0.02,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,fuecoco,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/fuecoco-36,sv1-36,475418,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,SVI 39,39,702334,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3248,https://images.tcggo.com/tcggo/storage/3264/charcadet-svi-39-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3248,https://www.tcggo.com/external/tcgplayer/3248,Charcadet,Charcadet 39,0.06,0.06,4328,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.12,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/charcadet-39-1,sv1-39,487881,singles
2026-08-23T17:19:56+02:00,,421,Shinji Kanda,shinji-kanda,SVI 43,43,702338,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,100,3249,https://images.tcggo.com/tcggo/storage/3265/slowbro-svi-43-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3249,https://www.tcggo.com/external/tcgplayer/3249,Slowbro,Slowbro 43,0.17,0.21,4084,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.58,0.21,rare,slowbro,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/slowbro-43,sv1-43,487887,singles
2026-08-23T17:19:56+02:00,,396,Gemi,gemi,SVI 47,47,702342,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,120,3250,https://images.tcggo.com/tcggo/storage/3266/floatzel-svi-47-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3250,https://www.tcggo.com/external/tcgplayer/3250,Floatzel,Floatzel 47,0.04,0.03,7621,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Uncommon,floatzel,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/floatzel-47,sv1-47,487893,singles
