captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,DRI 25,25,825899,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,250,22101,https://images.tcggo.com/tcggo/storage/22130/rabsca-ex-dri-25-destined-rivals.png,https://www.tcggo.com/external/cm/22101,https://www.tcggo.com/external/tcgplayer/22101,Rabsca ex,Rabsca ex 25,0.36,0.34,3213,EUR,[],,,,,,,,,,,0.1,0.1,0.1,0.05,0.05,0.1,0.15,0.15,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.45,0.57,Double Rare,rabsca-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/rabsca-ex-25,sv10-25,632848,singles
2026-08-23T17:19:56+02:00,,372,Tomomi Ozaki,tomomi-ozaki,DRI 26,26,825908,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22102,https://images.tcggo.com/tcggo/storage/22131/teal-mask-ogerpon-dri-26-destined-rivals.png,https://www.tcggo.com/external/cm/22102,https://www.tcggo.com/external/tcgplayer/22102,Teal Mask Ogerpon,Teal Mask Ogerpon 26,0.04,0.06,10129,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Uncommon,teal-mask-ogerpon,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/teal-mask-ogerpon-26,sv10-26,632849,singles
2026-08-23T17:19:56+02:00,,513,ryoma uratsuka,ryoma-uratsuka,DRI 27,27,825900,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,80,22103,https://images.tcggo.com/tcggo/storage/22132/growlithe-dri-27-destined-rivals.png,https://www.tcggo.com/external/cm/22103,https://www.tcggo.com/external/tcgplayer/22103,Growlithe,Growlithe 27,0.05,0.05,8748,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,growlithe,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/growlithe-27-1,sv10-27,632850,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,DRI 28,28,825901,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,140,22104,https://images.tcggo.com/tcggo/storage/22133/arcanine-dri-28-destined-rivals.png,https://www.tcggo.com/external/cm/22104,https://www.tcggo.com/external/tcgplayer/22104,Arcanine,Arcanine 28,0.04,0.05,9141,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Uncommon,arcanine,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arcanine-28-1,sv10-28,632851,singles
2026-08-23T17:19:56+02:00,,772,Ayako Ozaki,ayako-ozaki,DRI 29,29,825902,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22105,https://images.tcggo.com/tcggo/storage/22134/ponyta-dri-29-destined-rivals.png,https://www.tcggo.com/external/cm/22105,https://www.tcggo.com/external/tcgplayer/22105,Ponyta,Ponyta 29,0.04,0.05,7999,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.15,Common,ponyta,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ponyta-29,sv10-29,632852,singles
2026-08-23T17:19:56+02:00,,433,SIE NANAHARA,sie-nanahara,DRI 30,30,825903,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22106,https://images.tcggo.com/tcggo/storage/22135/rapidash-dri-30-destined-rivals.png,https://www.tcggo.com/external/cm/22106,https://www.tcggo.com/external/tcgplayer/22106,Rapidash,Rapidash 30,0.04,0.03,9435,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Uncommon,rapidash,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/rapidash-30,sv10-30,632853,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,DRI 31,31,825904,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,220,22107,https://images.tcggo.com/tcggo/storage/22136/team-rockets-moltres-ex-dri-31-destined-rivals.png,https://www.tcggo.com/external/cm/22107,https://www.tcggo.com/external/tcgplayer/22107,Team Rocket's Moltres ex,Team Rocket's Moltres ex 31,0.61,0.58,3339,EUR,[],,,,,,,,,,,0.05,0.2,0.2,0.44,0.44,0.05,0.5,0.5,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.69,0.75,Double Rare,team-rockets-moltres-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-moltres-ex-31,sv10-31,630808,singles
2026-08-23T17:19:56+02:00,,452,Susumu Maeya,susumu-maeya,DRI 32,32,825905,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22108,https://images.tcggo.com/tcggo/storage/22137/ethans-cyndaquil-dri-32-destined-rivals.png,https://www.tcggo.com/external/cm/22108,https://www.tcggo.com/external/tcgplayer/22108,Ethan's Cyndaquil,Ethan's Cyndaquil 32,0.07,0.07,13568,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,Common,ethans-cyndaquil,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-cyndaquil-32,sv10-32,632854,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,DRI 33,33,825906,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,100,22109,https://images.tcggo.com/tcggo/storage/22138/ethans-quilava-dri-33-destined-rivals.png,https://www.tcggo.com/external/cm/22109,https://www.tcggo.com/external/tcgplayer/22109,Ethan's Quilava,Ethan's Quilava 33,0.1,0.1,5930,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.21,Common,ethans-quilava,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-quilava-33,sv10-33,632855,singles
2026-08-23T17:19:56+02:00,,444,danciao,danciao,DRI 34,34,825907,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,170,22110,https://images.tcggo.com/tcggo/storage/22139/ethans-typhlosion-dri-34-destined-rivals.png,https://www.tcggo.com/external/cm/22110,https://www.tcggo.com/external/tcgplayer/22110,Ethan's Typhlosion,Ethan's Typhlosion 34,0.16,0.15,5696,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.27,rare,ethans-typhlosion,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-typhlosion-34,sv10-34,630809,singles
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,DRI 35,35,825909,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,80,22111,https://images.tcggo.com/tcggo/storage/22140/ethans-slugma-dri-35-destined-rivals.png,https://www.tcggo.com/external/cm/22111,https://www.tcggo.com/external/tcgplayer/22111,Ethan's Slugma,Ethan's Slugma 35,0.04,0.03,15860,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,ethans-slugma,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-slugma-35,sv10-35,630810,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,DRI 36,36,825910,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,130,22112,https://images.tcggo.com/tcggo/storage/22141/ethans-magcargo-dri-36-destined-rivals.png,https://www.tcggo.com/external/cm/22112,https://www.tcggo.com/external/tcgplayer/22112,Ethan's Magcargo,Ethan's Magcargo 36,0.06,0.05,10475,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.15,rare,ethans-magcargo,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-magcargo-36,sv10-36,630811,singles
2026-08-23T17:19:56+02:00,,442,Krgc,krgc,DRI 37,37,825911,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22113,https://images.tcggo.com/tcggo/storage/22142/team-rockets-houndour-dri-37-destined-rivals.png,https://www.tcggo.com/external/cm/22113,https://www.tcggo.com/external/tcgplayer/22113,Team Rocket's Houndour,Team Rocket's Houndour 37,0.03,0.03,15616,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.12,Common,team-rockets-houndour,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-houndour-37,sv10-37,632856,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,DRI 38,38,825912,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,130,22114,https://images.tcggo.com/tcggo/storage/22143/team-rockets-houndoom-dri-38-destined-rivals.png,https://www.tcggo.com/external/cm/22114,https://www.tcggo.com/external/tcgplayer/22114,Team Rocket's Houndoom,Team Rocket's Houndoom 38,0.04,0.03,9283,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Uncommon,team-rockets-houndoom,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-houndoom-38,sv10-38,632857,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,DRI 39,39,825913,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,230,22115,https://images.tcggo.com/tcggo/storage/22144/ethans-ho-oh-ex-dri-39-destined-rivals.png,https://www.tcggo.com/external/cm/22115,https://www.tcggo.com/external/tcgplayer/22115,Ethan's Ho-Oh ex,Ethan's Ho-Oh ex 39,0.6,0.55,3340,EUR,[],,,,,,,,,,,0.15,0.1,0.12,0.15,0.15,0.15,0.5,0.5,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.73,Double Rare,ethans-ho-oh-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-ho-oh-ex-39,sv10-39,632858,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,DRI 40,40,825914,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22116,https://images.tcggo.com/tcggo/storage/22145/torchic-dri-40-destined-rivals.png,https://www.tcggo.com/external/cm/22116,https://www.tcggo.com/external/tcgplayer/22116,Torchic,Torchic 40,0.05,0.07,13426,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.15,Common,torchic,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/torchic-40,sv10-40,632859,singles
2026-08-23T17:19:56+02:00,,495,yuu,yuu,DRI 41,41,825915,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,100,22117,https://images.tcggo.com/tcggo/storage/22146/combusken-dri-41-destined-rivals.png,https://www.tcggo.com/external/cm/22117,https://www.tcggo.com/external/tcgplayer/22117,Combusken,Combusken 41,0.06,0.06,7213,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,Common,combusken,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/combusken-41,sv10-41,632860,singles
2026-08-23T17:19:56+02:00,,439,Kazumasa Yasukuni,kazumasa-yasukuni,DRI 42,42,825916,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,170,22118,https://images.tcggo.com/tcggo/storage/22147/blaziken-dri-42-destined-rivals.png,https://www.tcggo.com/external/cm/22118,https://www.tcggo.com/external/tcgplayer/22118,Blaziken,Blaziken 42,0.1,0.08,9317,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.2,rare,blaziken,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/blaziken-42,sv10-42,632861,singles
2026-08-23T17:19:56+02:00,,422,Dsuke,dsuke,DRI 43,43,825917,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,80,22119,https://images.tcggo.com/tcggo/storage/22148/heat-rotom-dri-43-destined-rivals.png,https://www.tcggo.com/external/cm/22119,https://www.tcggo.com/external/tcgplayer/22119,Heat Rotom,Heat Rotom 43,0.03,0.03,8870,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.15,Common,heat-rotom,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/heat-rotom-43,sv10-43,632862,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,DRI 44,44,825918,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22120,https://images.tcggo.com/tcggo/storage/22149/hearthflame-mask-ogerpon-dri-44-destined-rivals.png,https://www.tcggo.com/external/cm/22120,https://www.tcggo.com/external/tcgplayer/22120,Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon 44,0.03,0.03,9910,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.12,Uncommon,hearthflame-mask-ogerpon,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/hearthflame-mask-ogerpon-44,sv10-44,632863,singles
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,DRI 45,45,825919,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22121,https://images.tcggo.com/tcggo/storage/22150/mistys-psyduck-dri-45-destined-rivals.png,https://www.tcggo.com/external/cm/22121,https://www.tcggo.com/external/tcgplayer/22121,Misty's Psyduck,Misty's Psyduck 45,0.07,0.06,7125,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.86,0.18,Uncommon,mistys-psyduck,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mistys-psyduck-45,sv10-45,630812,singles
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,DRI 46,46,825920,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22122,https://images.tcggo.com/tcggo/storage/22151/mistys-staryu-dri-46-destined-rivals.png,https://www.tcggo.com/external/cm/22122,https://www.tcggo.com/external/tcgplayer/22122,Misty's Staryu,Misty's Staryu 46,0.04,0.04,13036,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Common,mistys-staryu,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mistys-staryu-46,sv10-46,630813,singles
2026-08-23T17:19:56+02:00,,528,Natsumi Yoshida,natsumi-yoshida,DRI 47,47,825921,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,100,22123,https://images.tcggo.com/tcggo/storage/22152/mistys-starmie-dri-47-destined-rivals.png,https://www.tcggo.com/external/cm/22123,https://www.tcggo.com/external/tcgplayer/22123,Misty's Starmie,Misty's Starmie 47,0.06,0.06,9152,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.15,Uncommon,mistys-starmie,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mistys-starmie-47,sv10-47,630814,singles
2026-08-23T17:19:56+02:00,,410,Shimaris Yukichi,shimaris-yukichi,DRI 48,48,825922,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,30,22124,https://images.tcggo.com/tcggo/storage/22153/mistys-magikarp-dri-48-destined-rivals.png,https://www.tcggo.com/external/cm/22124,https://www.tcggo.com/external/tcgplayer/22124,Misty's Magikarp,Misty's Magikarp 48,0.05,0.04,11855,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,0.16,Common,mistys-magikarp,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mistys-magikarp-48,sv10-48,630815,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,DRI 49,49,825923,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,180,22125,https://images.tcggo.com/tcggo/storage/22154/mistys-gyarados-dri-49-destined-rivals.png,https://www.tcggo.com/external/cm/22125,https://www.tcggo.com/external/tcgplayer/22125,Misty's Gyarados,Misty's Gyarados 49,0.12,0.11,6130,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,0.26,rare,mistys-gyarados,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mistys-gyarados-49,sv10-49,630816,singles
2026-08-23T17:19:56+02:00,,477,En Morikura,en-morikura,DRI 50,50,825924,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,110,22126,https://images.tcggo.com/tcggo/storage/22155/mistys-lapras-dri-50-destined-rivals.png,https://www.tcggo.com/external/cm/22126,https://www.tcggo.com/external/tcgplayer/22126,Misty's Lapras,Misty's Lapras 50,0.06,0.05,5480,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.16,Common,mistys-lapras,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/mistys-lapras-50,sv10-50,630817,singles
