captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,394,OKACHEKE,okacheke,PFL 102,102,857677,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,60,24109,https://images.tcggo.com/tcggo/storage/24057/paldean-wooper-pfl-102-phantasmal-flames.png,https://www.tcggo.com/external/cm/24109,https://www.tcggo.com/external/tcgplayer/24109,Paldean Wooper,Paldean Wooper 102,,3.02,2.52,1216,EUR,[],,,,,,,,,2.7,1.8,1.8,2.39,2.39,2.7,2,2.5,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.83,Illustration Rare,paldean-wooper,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/paldean-wooper-102,me2-102,662209,singles
2026-08-23T17:06:43+02:00,,787,Terada Tera,terada-tera,PFL 103,103,857678,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,140,24110,https://images.tcggo.com/tcggo/storage/24065/toxtricity-pfl-103-phantasmal-flames.png,https://www.tcggo.com/external/cm/24110,https://www.tcggo.com/external/tcgplayer/24110,Toxtricity,Toxtricity 103,,1.85,1.81,1472,EUR,[],,,,,,,,,1.32,0.97,0.97,1.8,1.8,1.32,1.3,2.15,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.74,Illustration Rare,toxtricity,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/toxtricity-103,me2-103,662235,singles
2026-08-23T17:06:43+02:00,,365,Orca,orca,PFL 104,104,857679,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,80,24111,https://images.tcggo.com/tcggo/storage/24073/togedemaru-pfl-104-phantasmal-flames.png,https://www.tcggo.com/external/cm/24111,https://www.tcggo.com/external/tcgplayer/24111,Togedemaru,Togedemaru 104,,1.86,1.89,1328,EUR,[],,,,,,,,,1.39,0.99,0.99,1.95,1.95,1.6,1.61,1.61,0.45,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.45,Illustration Rare,togedemaru,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/togedemaru-104,me2-104,662233,singles
2026-08-23T17:06:43+02:00,,470,REND,rend,PFL 105,105,857680,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,120,24112,https://images.tcggo.com/tcggo/storage/24081/wigglytuff-pfl-105-phantasmal-flames.png,https://www.tcggo.com/external/cm/24112,https://www.tcggo.com/external/tcgplayer/24112,Wigglytuff,Wigglytuff 105,,5.82,5.98,875,EUR,,,,,,24,24,94,50,6.5,4.45,4.45,3.2,3.2,6.5,3,4.5,0.9,0.9,USD,36.75,5,,,,,13.47,3,,,,,8.09,1,30.13,4,,,,,3.19,1,80.95,5,9,1,10.87,5,22.48,5,,,62.95,5,,,21.13,2,EUR,5.27,Illustration Rare,wigglytuff,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/wigglytuff-105,me2-105,662240,singles
2026-08-23T17:06:43+02:00,,419,Uninori,uninori,PFL 106,106,857681,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24113,https://images.tcggo.com/tcggo/storage/24089/meowth-pfl-106-phantasmal-flames.png,https://www.tcggo.com/external/cm/24113,https://www.tcggo.com/external/tcgplayer/24113,Meowth,Meowth 106,,22.92,23.51,1232,EUR,,,,,70,180,45,60,55,19,14.5,14.5,14.5,14.5,19,24,24,9.49,9.49,USD,76.32,5,,,23.51,3,33.03,5,325,2,,,34.99,5,58.07,5,,,21.65,1,30.59,5,163.9,5,22.34,5,20.85,5,26.8,5,,,181.62,5,,,53.82,5,EUR,16.17,Illustration Rare,meowth,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/meowth-106-2,me2-106,662195,singles
2026-08-23T17:06:43+02:00,,437,Shigenori Negishi,shigenori-negishi,PFL 107,107,857682,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,110,24114,https://images.tcggo.com/tcggo/storage/24097/ambipom-pfl-107-phantasmal-flames.png,https://www.tcggo.com/external/cm/24114,https://www.tcggo.com/external/tcgplayer/24114,Ambipom,Ambipom 107,,1.83,1.8,1474,EUR,[],,,,,,,,,1.3,1,1,1.4,1.4,1.3,1,1,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.99,Illustration Rare,ambipom,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/ambipom-107,me2-107,662128,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 108,108,857683,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,280,24115,https://images.tcggo.com/tcggo/storage/24105/mega-heracross-ex-pfl-108-phantasmal-flames.png,https://www.tcggo.com/external/cm/24115,https://www.tcggo.com/external/tcgplayer/24115,Mega Heracross ex,Mega Heracross ex 108,,2.18,2.01,947,EUR,[],,,,,,,,,1.5,1,1,1.5,1.5,1.5,1.9,2.85,0.89,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.62,Ultra Rare,mega-heracross-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-heracross-ex-108,me2-108,662187,singles
2026-08-23T17:06:43+02:00,,490,takuyoa,takuyoa,PFL 109,109,857684,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,360,24116,https://images.tcggo.com/tcggo/storage/24113/mega-charizard-x-ex-pfl-109-phantasmal-flames.png,https://www.tcggo.com/external/cm/24116,https://www.tcggo.com/external/tcgplayer/24116,Mega Charizard X ex,Mega Charizard X ex 109,,27.39,23.67,921,EUR,[],,,,,,,,,24.7,17,17,25,25,25,33.99,33.99,14.85,14.85,USD,70.8,5,,,,,32.62,5,202.78,5,,,,,49.24,5,23.77,3,,,38,5,104.07,5,40.5,2,28.64,5,37.17,5,54.85,2,154.8,5,,,61.52,5,EUR,22.84,Ultra Rare,mega-charizard-x-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-charizard-x-ex-109,me2-109,662183,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 110,110,857685,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,190,24117,https://images.tcggo.com/tcggo/storage/24121/oricorio-ex-pfl-110-phantasmal-flames.png,https://www.tcggo.com/external/cm/24117,https://www.tcggo.com/external/tcgplayer/24117,Oricorio ex,Oricorio ex 110,,1.62,1.72,842,EUR,[],,,,,,,,,1,0.98,0.98,2.5,2.5,1,1.5,1.5,0.62,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.11,Ultra Rare,oricorio-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/oricorio-ex-110,me2-110,662207,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 111,111,857686,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,190,24118,https://images.tcggo.com/tcggo/storage/24129/rotom-ex-pfl-111-phantasmal-flames.png,https://www.tcggo.com/external/cm/24118,https://www.tcggo.com/external/tcgplayer/24118,Rotom ex,Rotom ex 111,,1.42,1.36,887,EUR,[],,,,,,,,,1,0.85,0.85,1.25,1.25,1,2,2,0.47,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.03,Ultra Rare,rotom-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/rotom-ex-111,me2-111,662221,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 112,112,857687,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,260,24119,https://images.tcggo.com/tcggo/storage/24137/mismagius-ex-pfl-112-phantasmal-flames.png,https://www.tcggo.com/external/cm/24119,https://www.tcggo.com/external/tcgplayer/24119,Mismagius ex,Mismagius ex 112,,1.84,1.89,809,EUR,[],,,,,,,,,1.4,0.99,0.99,3,3,1.4,2.2,2.5,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.99,Ultra Rare,mismagius-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mismagius-ex-112,me2-112,662200,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 113,113,857688,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,330,24120,https://images.tcggo.com/tcggo/storage/24146/mega-sharpedo-ex-pfl-113-phantasmal-flames.png,https://www.tcggo.com/external/cm/24120,https://www.tcggo.com/external/tcgplayer/24120,Mega Sharpedo ex,Mega Sharpedo ex 113,,2.31,2.21,937,EUR,,,,,,,,21,38,1.75,1.35,1.35,2,2,1.75,2.9,3,0.88,0.88,USD,,,,,,,,,,,,,,,15.5,5,,,,,10.5,1,37,5,,,7.5,2,16.4,5,3.5,1,45,5,,,13.5,3,EUR,2.03,Ultra Rare,mega-sharpedo-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-sharpedo-ex-113,me2-113,662192,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 114,114,857689,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,320,24121,https://images.tcggo.com/tcggo/storage/24155/empoleon-ex-pfl-114-phantasmal-flames.png,https://www.tcggo.com/external/cm/24121,https://www.tcggo.com/external/tcgplayer/24121,Empoleon ex,Empoleon ex 114,,2.01,1.8,706,EUR,[],,,,,,,,,1.49,1,1,3.25,3.25,1.49,2.5,2.5,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.24,Ultra Rare,empoleon-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/empoleon-ex-114,me2-114,662156,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 115,115,857690,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,330,24122,https://images.tcggo.com/tcggo/storage/24034/mega-lopunny-ex-pfl-115-phantasmal-flames.png,https://www.tcggo.com/external/cm/24122,https://www.tcggo.com/external/tcgplayer/24122,Mega Lopunny ex,Mega Lopunny ex 115,,2.47,2.48,896,EUR,[],,,,,,,,,1.98,1.3,1.3,3.2,3.2,1.95,2.3,2.3,0.79,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.55,Ultra Rare,mega-lopunny-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-lopunny-ex-115,me2-115,662189,singles
2026-08-23T17:06:43+02:00,,455,MARINA Chikazawa,marina-chikazawa,PFL 116,116,857691,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24123,https://images.tcggo.com/tcggo/storage/24042/battle-cage-pfl-116-phantasmal-flames.png,https://www.tcggo.com/external/cm/24123,https://www.tcggo.com/external/tcgplayer/24123,Battle Cage,Battle Cage 116,,1.48,1.45,818,EUR,[],,,,,,,,,0.85,0.49,0.49,1.95,1.95,0.85,1,1.14,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.01,Ultra Rare,battle-cage,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/battle-cage-116,me2-116,662131,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PFL 117,117,857692,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24124,https://images.tcggo.com/tcggo/storage/24050/blowtorch-pfl-117-phantasmal-flames.png,https://www.tcggo.com/external/cm/24124,https://www.tcggo.com/external/tcgplayer/24124,Blowtorch,Blowtorch 117,,0.82,0.89,1453,EUR,[],,,,,,,,,0.14,0.25,0.25,0.99,0.99,0.14,0.8,0.8,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.56,Ultra Rare,blowtorch,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/blowtorch-117,me2-117,662133,singles
2026-08-23T17:06:43+02:00,,409,Yuu Nishida,yuu-nishida,PFL 118,118,857693,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24125,https://images.tcggo.com/tcggo/storage/24058/dawn-pfl-118-phantasmal-flames.png,https://www.tcggo.com/external/cm/24125,https://www.tcggo.com/external/tcgplayer/24125,Dawn,Dawn 118,,4.74,4.78,831,EUR,,,,,,,,50,25,4,3,3,2.41,8,4,4.8,4.8,1.89,1.89,USD,27.7,5,,,10.66,1,15.96,1,120.73,3,,,,,24.63,5,,,,,,,42.03,5,6.33,1,10.81,5,15.28,5,,,52.17,5,,,26.82,3,EUR,4.42,Ultra Rare,dawn,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/dawn-118,me2-118,662149,singles
2026-08-23T17:06:43+02:00,,463,Naoki Saito,naoki-saito,PFL 119,119,857694,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24126,https://images.tcggo.com/tcggo/storage/24066/firebreather-pfl-119-phantasmal-flames.png,https://www.tcggo.com/external/cm/24126,https://www.tcggo.com/external/tcgplayer/24126,Firebreather,Firebreather 119,,1.13,1.13,1178,EUR,[],,,,,,,,,0.5,0.4,0.4,1.2,1.9,0.5,1,1,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,Ultra Rare,firebreather,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/firebreather-119,me2-119,662158,singles
2026-08-23T17:06:43+02:00,,459,GIDORA,gidora,PFL 120,120,857695,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24127,https://images.tcggo.com/tcggo/storage/24074/grimsleys-move-pfl-120-phantasmal-flames.png,https://www.tcggo.com/external/cm/24127,https://www.tcggo.com/external/tcgplayer/24127,Grimsley's Move,Grimsley's Move 120,,1.02,0.94,1219,EUR,[],,,,,,,,,0.75,0.4,0.4,1,1,0.75,0.92,0.92,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.97,Ultra Rare,grimsleys-move,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/grimsleys-move-120,me2-120,662167,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,PFL 121,121,857696,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24128,https://images.tcggo.com/tcggo/storage/24082/punk-helmet-pfl-121-phantasmal-flames.png,https://www.tcggo.com/external/cm/24128,https://www.tcggo.com/external/tcgplayer/24128,Punk Helmet,Punk Helmet 121,,0.77,0.8,1363,EUR,[],,,,,,,,,0.3,0.33,0.33,0.65,0.65,0.3,0.5,0.5,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.64,Ultra Rare,punk-helmet,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/punk-helmet-121,me2-121,662218,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PFL 122,122,857697,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24129,https://images.tcggo.com/tcggo/storage/24090/sacred-charm-pfl-122-phantasmal-flames.png,https://www.tcggo.com/external/cm/24129,https://www.tcggo.com/external/tcgplayer/24129,Sacred Charm,Sacred Charm 122,,0.67,0.69,1472,EUR,[],,,,,,,,,0.34,0.2,0.2,0.7,0.7,0.35,0.45,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,Ultra Rare,sacred-charm,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/sacred-charm-122,me2-122,662224,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,PFL 123,123,857698,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24130,https://images.tcggo.com/tcggo/storage/24098/switch-pfl-123-phantasmal-flames.png,https://www.tcggo.com/external/cm/24130,https://www.tcggo.com/external/tcgplayer/24130,Switch,Switch 123,,1.3,1.31,916,EUR,[],,,,,,,,,0.5,0.79,0.79,1.38,1.99,0.5,1.2,1.2,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.95,Ultra Rare,switch,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/switch-123-1,me2-123,662231,singles
2026-08-23T17:06:43+02:00,,,,,PFL 124,124,857699,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24131,https://images.tcggo.com/tcggo/storage/24106/ignition-energy-pfl-124-phantasmal-flames.png,https://www.tcggo.com/external/cm/24131,https://www.tcggo.com/external/tcgplayer/24131,Ignition Energy,Ignition Energy 124,,1.6,1.51,727,EUR,[],,,,,,,,,0.95,0.8,0.8,0.9,0.9,0.95,0.9,0.9,0.45,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.22,Ultra Rare,ignition-energy,Energy,https://www.tcggo.com/pokemon/phantasmal-flames/ignition-energy-124,me2-124,662170,singles
2026-08-23T17:06:43+02:00,,444,danciao,danciao,PFL 125,125,857700,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,360,24132,https://images.tcggo.com/tcggo/storage/24114/mega-charizard-x-ex-pfl-125-phantasmal-flames.png,https://www.tcggo.com/external/cm/24132,https://www.tcggo.com/external/tcgplayer/24132,Mega Charizard X ex,Mega Charizard X ex 125,,931.5,874,536,EUR,,1399,3050,,,1500,,1850,785,740,545,545,399,399,740,800,820,600,600,USD,830,5,,,548.71,1,661.33,5,2478.78,5,,,727.71,5,978.62,5,,,,,733.38,5,1679.87,5,648.11,2,600.24,5,732.55,5,1355,2,1494.47,5,,,889.65,5,EUR,575.03,Special Illustration Rare,mega-charizard-x-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-charizard-x-ex-125,me2-125,662184,singles
2026-08-23T17:06:43+02:00,,776,Yoshimi Miyoshi,yoshimi-miyoshi,PFL 126,126,857701,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,190,24133,https://images.tcggo.com/tcggo/storage/24122/rotom-ex-pfl-126-phantasmal-flames.png,https://www.tcggo.com/external/cm/24133,https://www.tcggo.com/external/tcgplayer/24133,Rotom ex,Rotom ex 126,,14.51,15.65,616,EUR,,,,,,59,,80,60,17.25,9.9,9.9,10.99,10.99,17.25,19.5,19.95,8.9,8.9,USD,31.58,5,,,29.43,1,25.83,4,,,,,,,53.48,5,,,,,16.01,2,59.47,5,13.28,1,8.93,5,17.51,5,,,71.36,5,,,22.3,5,EUR,15.28,Special Illustration Rare,rotom-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/rotom-ex-126,me2-126,662222,singles
