captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,468,matazo,matazo,SSP 25,25,794280,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,140,20813,https://images.tcggo.com/tcggo/storage/20979/volcarona-ssp-25-surging-sparks.png,https://www.tcggo.com/external/cm/20813,https://www.tcggo.com/external/tcgplayer/20813,Volcarona,Volcarona 25,0.04,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Common,volcarona,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/volcarona-25-1,sv8-25,590091,singles
2026-08-23T17:19:56+02:00,,782,Heisuke Kitazawa,heisuke-kitazawa,SSP 26,26,794281,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20814,https://images.tcggo.com/tcggo/storage/20980/oricorio-ssp-26-surging-sparks.png,https://www.tcggo.com/external/cm/20814,https://www.tcggo.com/external/tcgplayer/20814,Oricorio,Oricorio 26,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,oricorio,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/oricorio-26,sv8-26,590012,singles
2026-08-23T17:19:56+02:00,,777,Minahamu,minahamu,SSP 27,27,794282,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,80,20815,https://images.tcggo.com/tcggo/storage/20981/sizzlipede-ssp-27-surging-sparks.png,https://www.tcggo.com/external/cm/20815,https://www.tcggo.com/external/tcgplayer/20815,Sizzlipede,Sizzlipede 27,0.02,0.02,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,0.09,Common,sizzlipede,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/sizzlipede-27,sv8-27,590050,singles
2026-08-23T17:19:56+02:00,,778,Aliya Chen,aliya-chen,SSP 28,28,794283,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20816,https://images.tcggo.com/tcggo/storage/20982/centiskorch-ssp-28-surging-sparks.png,https://www.tcggo.com/external/cm/20816,https://www.tcggo.com/external/tcgplayer/20816,Centiskorch,Centiskorch 28,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.1,Common,centiskorch,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/centiskorch-28,sv8-28,589889,singles
2026-08-23T17:19:56+02:00,,372,Tomomi Ozaki,tomomi-ozaki,SSP 29,29,794286,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,80,20817,https://images.tcggo.com/tcggo/storage/20983/fuecoco-ssp-29-surging-sparks.png,https://www.tcggo.com/external/cm/20817,https://www.tcggo.com/external/tcgplayer/20817,Fuecoco,Fuecoco 29,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,fuecoco,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/fuecoco-29,sv8-29,589952,singles
2026-08-23T17:19:56+02:00,,413,Atsuya Uki,atsuya-uki,SSP 30,30,794287,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20818,https://images.tcggo.com/tcggo/storage/20984/crocalor-ssp-30-surging-sparks.png,https://www.tcggo.com/external/cm/20818,https://www.tcggo.com/external/tcgplayer/20818,Crocalor,Crocalor 30,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Common,crocalor,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/crocalor-30,sv8-30,589908,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,SSP 31,31,833332,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,180,20819,https://images.tcggo.com/tcggo/storage/20985/skeledirge-ssp-31-surging-sparks.png,https://www.tcggo.com/external/cm/20819,https://www.tcggo.com/external/tcgplayer/20819,Skeledirge,Skeledirge 31,0.42,0.6,94,EUR,[],,,,,,,,,0.02,,,,,0.02,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,rare,skeledirge,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/skeledirge-31,sv8-31,590053,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,SSP 32,32,794292,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20820,https://images.tcggo.com/tcggo/storage/20986/charcadet-ssp-32-surging-sparks.png,https://www.tcggo.com/external/cm/20820,https://www.tcggo.com/external/tcgplayer/20820,Charcadet,Charcadet 32,0.06,0.03,,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.18,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/charcadet-32,sv8-32,589896,singles
2026-08-23T17:19:56+02:00,,399,Mékayu,mekayu,SSP 33,33,794295,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,80,20821,https://images.tcggo.com/tcggo/storage/20987/charcadet-ssp-33-surging-sparks.png,https://www.tcggo.com/external/cm/20821,https://www.tcggo.com/external/tcgplayer/20821,Charcadet,Charcadet 33,0.03,0.04,,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/charcadet-33,sv8-33,589897,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,SSP 34,34,794297,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,140,20822,https://images.tcggo.com/tcggo/storage/20988/armarouge-ssp-34-surging-sparks.png,https://www.tcggo.com/external/cm/20822,https://www.tcggo.com/external/tcgplayer/20822,Armarouge,Armarouge 34,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Uncommon,armarouge,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/armarouge-34,sv8-34,589870,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SSP 35,35,794299,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,140,20823,https://images.tcggo.com/tcggo/storage/20989/ceruledge-ssp-35-surging-sparks.png,https://www.tcggo.com/external/cm/20823,https://www.tcggo.com/external/tcgplayer/20823,Ceruledge,Ceruledge 35,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.11,Uncommon,ceruledge,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/ceruledge-35,sv8-35,589890,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SSP 36,36,794302,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,270,20824,https://images.tcggo.com/tcggo/storage/20990/ceruledge-ex-ssp-36-surging-sparks.png,https://www.tcggo.com/external/cm/20824,https://www.tcggo.com/external/tcgplayer/20824,Ceruledge ex,Ceruledge ex 36,1.48,1.49,913,EUR,[],,,,,,,,,0.6,0.65,0.65,1.3,1.3,0.6,0.75,0.75,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.04,1.66,Double Rare,ceruledge-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/ceruledge-ex-36,sv8-36,589892,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SSP 37,37,794303,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,260,20825,https://images.tcggo.com/tcggo/storage/20991/scovillain-ex-ssp-37-surging-sparks.png,https://www.tcggo.com/external/cm/20825,https://www.tcggo.com/external/tcgplayer/20825,Scovillain ex,Scovillain ex 37,0.52,0.48,2435,EUR,[],,,,,,,,,0.1,0.18,0.18,0.15,0.15,0.1,0.4,0.4,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.55,0.64,Double Rare,scovillain-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/scovillain-ex-37,sv8-37,590040,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,SSP 38,38,794304,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20826,https://images.tcggo.com/tcggo/storage/20992/gouging-fire-ssp-38-surging-sparks.png,https://www.tcggo.com/external/cm/20826,https://www.tcggo.com/external/tcgplayer/20826,Gouging Fire,Gouging Fire 38,0.25,0.35,865,EUR,[],,,,,,,,,0.02,0.02,0.02,0.03,0.03,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.15,rare,gouging-fire,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/gouging-fire-38,sv8-38,589958,singles
2026-08-23T17:19:56+02:00,,445,toi8,toi8,SSP 39,39,794305,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20827,https://images.tcggo.com/tcggo/storage/20993/paldean-tauros-ssp-39-surging-sparks.png,https://www.tcggo.com/external/cm/20827,https://www.tcggo.com/external/tcgplayer/20827,Paldean Tauros,Paldean Tauros 39,0.03,0.04,9877,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.11,Uncommon,paldean-tauros,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/paldean-tauros-39,sv8-39,590015,singles
2026-08-23T17:19:56+02:00,,417,satoma,satoma,SSP 40,40,794306,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20828,https://images.tcggo.com/tcggo/storage/20994/mantine-ssp-40-surging-sparks.png,https://www.tcggo.com/external/cm/20828,https://www.tcggo.com/external/tcgplayer/20828,Mantine,Mantine 40,0.03,0.03,6554,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.11,Common,mantine,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/mantine-40,sv8-40,589996,singles
2026-08-23T17:19:56+02:00,,393,Kedamahadaitai Yawarakai,kedamahadaitai-yawarakai,SSP 41,41,794307,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,30,20829,https://images.tcggo.com/tcggo/storage/20995/feebas-ssp-41-surging-sparks.png,https://www.tcggo.com/external/cm/20829,https://www.tcggo.com/external/tcgplayer/20829,Feebas,Feebas 41,0.03,0.03,8576,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,feebas,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/feebas-41,sv8-41,589943,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,SSP 42,42,794308,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,270,20830,https://images.tcggo.com/tcggo/storage/20996/milotic-ex-ssp-42-surging-sparks.png,https://www.tcggo.com/external/cm/20830,https://www.tcggo.com/external/tcgplayer/20830,Milotic ex,Milotic ex 42,0.69,0.68,1932,EUR,[],,,,,,,,,0.24,0.43,0.43,0.5,0.5,0.24,0.7,0.7,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.57,0.71,Double Rare,milotic-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/milotic-ex-42,sv8-42,590004,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,SSP 43,43,794309,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20831,https://images.tcggo.com/tcggo/storage/20997/spheal-ssp-43-surging-sparks.png,https://www.tcggo.com/external/cm/20831,https://www.tcggo.com/external/tcgplayer/20831,Spheal,Spheal 43,0.03,0.03,14301,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Common,spheal,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/spheal-43,sv8-43,590062,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,SSP 44,44,794310,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,100,20832,https://images.tcggo.com/tcggo/storage/20998/sealeo-ssp-44-surging-sparks.png,https://www.tcggo.com/external/cm/20832,https://www.tcggo.com/external/tcgplayer/20832,Sealeo,Sealeo 44,0.04,0.03,9002,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,sealeo,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/sealeo-44,sv8-44,590043,singles
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,SSP 45,45,794311,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,170,20833,https://images.tcggo.com/tcggo/storage/20999/walrein-ssp-45-surging-sparks.png,https://www.tcggo.com/external/cm/20833,https://www.tcggo.com/external/tcgplayer/20833,Walrein,Walrein 45,0.03,0.03,9512,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Uncommon,walrein,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/walrein-45,sv8-45,590093,singles
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,SSP 46,46,794312,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20834,https://images.tcggo.com/tcggo/storage/21000/shellos-ssp-46-surging-sparks.png,https://www.tcggo.com/external/cm/20834,https://www.tcggo.com/external/tcgplayer/20834,Shellos,Shellos 46,0.02,0.02,15639,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,shellos,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/shellos-46,sv8-46,590044,singles
2026-08-23T17:19:56+02:00,,503,sui,sui,SSP 47,47,794313,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20835,https://images.tcggo.com/tcggo/storage/21001/cryogonal-ssp-47-surging-sparks.png,https://www.tcggo.com/external/cm/20835,https://www.tcggo.com/external/tcgplayer/20835,Cryogonal,Cryogonal 47,0.25,0.15,1665,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.13,Common,cryogonal,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/cryogonal-47,sv8-47,589909,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,SSP 48,48,794314,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,230,20836,https://images.tcggo.com/tcggo/storage/21002/black-kyurem-ex-ssp-48-surging-sparks.png,https://www.tcggo.com/external/cm/20836,https://www.tcggo.com/external/tcgplayer/20836,Black Kyurem ex,Black Kyurem ex 48,0.64,0.63,2120,EUR,[],,,,,,,,,0.35,0.15,0.15,0.2,0.2,0.35,0.5,0.5,0.1,0.1,USD,,,,,,,,,,,,,,,,,,,,,,,49.14,5,,,,,,,,,,,,,,,,,,,,,EUR,0.5,0.68,Double Rare,black-kyurem-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/black-kyurem-ex-48,sv8-48,589874,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,SSP 49,49,794315,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20837,https://images.tcggo.com/tcggo/storage/21003/bruxish-ssp-49-surging-sparks.png,https://www.tcggo.com/external/cm/20837,https://www.tcggo.com/external/tcgplayer/20837,Bruxish,Bruxish 49,0.03,0.03,10016,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.09,Uncommon,bruxish,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/bruxish-49,sv8-49,589883,singles
2026-08-23T17:19:56+02:00,,370,Saboteri,saboteri,SSP 50,50,794316,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,60,20838,https://images.tcggo.com/tcggo/storage/21004/quaxly-ssp-50-surging-sparks.png,https://www.tcggo.com/external/cm/20838,https://www.tcggo.com/external/tcgplayer/20838,Quaxly,Quaxly 50,0.02,0.02,16375,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,quaxly,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/quaxly-50-1,sv8-50,590031,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,SSP 51,51,794317,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,100,20839,https://images.tcggo.com/tcggo/storage/21005/quaxwell-ssp-51-surging-sparks.png,https://www.tcggo.com/external/cm/20839,https://www.tcggo.com/external/tcgplayer/20839,Quaxwell,Quaxwell 51,0.03,0.02,9745,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Common,quaxwell,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/quaxwell-51-1,sv8-51,590032,singles
