captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.mnt.9.median_price,prices.ebay.graded.mnt.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,508,Nobuhiro Imagawa,nobuhiro-imagawa,OBF 145,145,725225,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2830,https://images.tcggo.com/tcggo/storage/2844/bronzong-obf-145-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2830,https://www.tcggo.com/external/tcgplayer/2830,Bronzong,Bronzong 145,0.03,0.03,7692,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Uncommon,bronzong,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bronzong-145,sv3-145,509929,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,OBF 153,153,725233,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,300,2831,https://images.tcggo.com/tcggo/storage/2845/melmetal-ex-obf-153-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2831,https://www.tcggo.com/external/tcgplayer/2831,Melmetal ex,Melmetal ex 153,0.91,0.85,810,EUR,[],,,,,,,,0.5,0.45,0.45,1,1,0.5,0.99,0.99,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.57,0.85,Double Rare,melmetal-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/melmetal-ex-153,sv3-153,509940,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,OBF 149,149,725229,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,110,2832,https://images.tcggo.com/tcggo/storage/2847/bisharp-obf-149-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2832,https://www.tcggo.com/external/tcgplayer/2832,Bisharp,Bisharp 149,0.04,0.04,4544,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,bisharp,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bisharp-149,sv3-149,509936,singles
2026-08-23T17:19:56+02:00,,492,Misa Tsutsui,misa-tsutsui,OBF 158,158,725238,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,100,2833,https://images.tcggo.com/tcggo/storage/2846/dragonair-obf-158-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2833,https://www.tcggo.com/external/tcgplayer/2833,Dragonair,Dragonair 158,0.04,0.04,5945,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.31,0.14,Uncommon,dragonair,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/dragonair-158,sv3-158,509644,singles
2026-08-23T17:19:56+02:00,,486,Ryota Murayama,ryota-murayama,OBF 150,150,725230,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,180,2834,https://images.tcggo.com/tcggo/storage/2848/kingambit-obf-150-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2834,https://www.tcggo.com/external/tcgplayer/2834,Kingambit,Kingambit 150,0.06,0.06,2486,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.13,Uncommon,kingambit,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/kingambit-150,sv3-150,509937,singles
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,OBF 162,162,725242,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2835,https://images.tcggo.com/tcggo/storage/2849/pidgey-obf-162-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2835,https://www.tcggo.com/external/tcgplayer/2835,Pidgey,Pidgey 162,0.04,0.04,7079,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.15,Common,pidgey,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/pidgey-162,sv3-162,509666,singles
2026-08-23T17:19:56+02:00,,393,Kedamahadaitai Yawarakai,kedamahadaitai-yawarakai,OBF 137,137,725217,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2836,https://images.tcggo.com/tcggo/storage/2850/inkay-obf-137-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2836,https://www.tcggo.com/external/tcgplayer/2836,Inkay,Inkay 137,0.04,0.04,6841,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,inkay,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/inkay-137,sv3-137,509901,singles
2026-08-23T17:19:56+02:00,,403,rika,rika,OBF 130,130,725210,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,110,2837,https://images.tcggo.com/tcggo/storage/2851/umbreon-obf-130-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2837,https://www.tcggo.com/external/tcgplayer/2837,Umbreon,Umbreon 130,0.18,0.19,3812,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,36.75,4,,,14.99,1,15,5,,,,,37.34,5,,,,,35.88,5,,,98.68,5,50.93,3,19.44,5,20.63,5,59.21,1,,,,,,,,,EUR,2.38,0.24,Uncommon,umbreon,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/umbreon-130,sv3-130,509888,singles
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,OBF 138,138,725218,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2838,https://images.tcggo.com/tcggo/storage/2852/malamar-obf-138-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2838,https://www.tcggo.com/external/tcgplayer/2838,Malamar,Malamar 138,0.04,0.05,7364,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,malamar,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/malamar-138,sv3-138,509909,singles
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,OBF 140,140,725220,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2839,https://images.tcggo.com/tcggo/storage/2853/salazzle-obf-140-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2839,https://www.tcggo.com/external/tcgplayer/2839,Salazzle,Salazzle 140,0.03,0.03,7401,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Uncommon,salazzle,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/salazzle-140,sv3-140,509912,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,OBF 143,143,725223,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2840,https://images.tcggo.com/tcggo/storage/2854/mawile-obf-143-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2840,https://www.tcggo.com/external/tcgplayer/2840,Mawile,Mawile 143,0.04,0.03,6912,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.1,Uncommon,mawile,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/mawile-143,sv3-143,509922,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,OBF 147,147,725227,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2841,https://images.tcggo.com/tcggo/storage/2855/excadrill-obf-147-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2841,https://www.tcggo.com/external/tcgplayer/2841,Excadrill,Excadrill 147,0.03,0.03,7374,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,excadrill,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/excadrill-147,sv3-147,509934,singles
2026-08-23T17:19:56+02:00,,417,satoma,satoma,OBF 157,157,725237,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2842,https://images.tcggo.com/tcggo/storage/2856/dratini-obf-157-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2842,https://www.tcggo.com/external/tcgplayer/2842,Dratini,Dratini 157,0.04,0.04,10329,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.14,Common,dratini,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/dratini-157,sv3-157,509636,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,OBF 159,159,725239,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,330,2843,https://images.tcggo.com/tcggo/storage/2857/dragonite-ex-obf-159-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2843,https://www.tcggo.com/external/tcgplayer/2843,Dragonite ex,Dragonite ex 159,2.23,1.92,587,EUR,,,49,10,,,,49,1.25,1.5,1.5,3,3,1.25,1.9,1.9,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.34,1.68,Double Rare,dragonite-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/dragonite-ex-159,sv3-159,509646,singles
2026-08-23T17:19:56+02:00,,509,hatachu,hatachu,OBF 161,161,725241,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2844,https://images.tcggo.com/tcggo/storage/2858/drampa-obf-161-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2844,https://www.tcggo.com/external/tcgplayer/2844,Drampa,Drampa 161,0.07,0.06,3149,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,drampa,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/drampa-161,sv3-161,509664,singles
2026-08-23T17:19:56+02:00,,475,PLANETA Tsuji,planeta-tsuji,OBF 134,134,725214,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,270,2845,https://images.tcggo.com/tcggo/storage/2859/houndoom-ex-obf-134-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2845,https://www.tcggo.com/external/tcgplayer/2845,Houndoom ex,Houndoom ex 134,0.97,1,740,EUR,[],,,,,,,,0.02,0.7,0.7,0.7,0.7,0.02,0.5,0.5,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.82,0.87,Double Rare,houndoom-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/houndoom-ex-134,sv3-134,509894,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,OBF 135,135,725215,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,210,2846,https://images.tcggo.com/tcggo/storage/2860/absol-ex-obf-135-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2846,https://www.tcggo.com/external/tcgplayer/2846,Absol ex,Absol ex 135,1.03,1.17,792,EUR,[],,,,,,,,0.7,0.49,0.49,2,2,0.7,0.7,0.7,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.95,0.88,Double Rare,absol-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/absol-ex-135,sv3-135,509898,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,OBF 146,146,725226,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,150,2847,https://images.tcggo.com/tcggo/storage/2861/probopass-obf-146-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2847,https://www.tcggo.com/external/tcgplayer/2847,Probopass,Probopass 146,0.03,0.03,7390,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,probopass,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/probopass-146,sv3-146,509932,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,OBF 148,148,725228,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2848,https://images.tcggo.com/tcggo/storage/2862/pawniard-obf-148-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2848,https://www.tcggo.com/external/tcgplayer/2848,Pawniard,Pawniard 148,0.15,0.09,2221,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,pawniard,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/pawniard-148,sv3-148,509935,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,OBF 154,154,725234,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2849,https://images.tcggo.com/tcggo/storage/2863/varoom-obf-154-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2849,https://www.tcggo.com/external/tcgplayer/2849,Varoom,Varoom 154,0.04,0.03,5100,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Common,varoom,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/varoom-154,sv3-154,509941,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,OBF 155,155,725235,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2850,https://images.tcggo.com/tcggo/storage/2864/varoom-obf-155-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2850,https://www.tcggo.com/external/tcgplayer/2850,Varoom,Varoom 155,0.04,0.04,4462,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.11,Common,varoom,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/varoom-155,sv3-155,509942,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,OBF 156,156,725236,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,280,2851,https://images.tcggo.com/tcggo/storage/2865/revavroom-ex-obf-156-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2851,https://www.tcggo.com/external/tcgplayer/2851,Revavroom ex,Revavroom ex 156,0.77,0.78,870,EUR,[],,,,,,,,0.31,0.45,0.45,0.6,0.6,0.45,0.5,0.5,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.59,0.85,Double Rare,revavroom-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/revavroom-ex-156,sv3-156,509943,singles
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,OBF 160,160,725240,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2852,https://images.tcggo.com/tcggo/storage/2866/altaria-obf-160-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2852,https://www.tcggo.com/external/tcgplayer/2852,Altaria,Altaria 160,0.04,0.04,6827,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Uncommon,altaria,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/altaria-160,sv3-160,509663,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,OBF 164,164,725244,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,280,2853,https://images.tcggo.com/tcggo/storage/2867/pidgeot-ex-obf-164-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2853,https://www.tcggo.com/external/tcgplayer/2853,Pidgeot ex,Pidgeot ex 164,1.25,1.18,1013,EUR,[],,,,,,,,0.5,0.7,0.7,0.99,0.99,0.5,0.89,0.89,0.29,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.03,2.82,Double Rare,pidgeot-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/pidgeot-ex-164,sv3-164,509670,singles
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,OBF 165,165,725245,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,130,2854,https://images.tcggo.com/tcggo/storage/2868/kangaskhan-obf-165-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2854,https://www.tcggo.com/external/tcgplayer/2854,Kangaskhan,Kangaskhan 165,0.04,0.04,6393,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Uncommon,kangaskhan,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/kangaskhan-165,sv3-165,509673,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,OBF 163,163,725243,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2855,https://images.tcggo.com/tcggo/storage/2869/pidgeotto-obf-163-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2855,https://www.tcggo.com/external/tcgplayer/2855,Pidgeotto,Pidgeotto 163,0.07,0.09,5062,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.17,Uncommon,pidgeotto,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/pidgeotto-163,sv3-163,509669,singles
2026-08-23T17:19:56+02:00,,513,ryoma uratsuka,ryoma-uratsuka,OBF 166,166,725246,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2856,https://images.tcggo.com/tcggo/storage/2870/eevee-obf-166-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2856,https://www.tcggo.com/external/tcgplayer/2856,Eevee,Eevee 166,0.12,0.13,5013,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.45,0.19,Common,eevee,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/eevee-166,sv3-166,509689,singles
2026-08-23T17:19:56+02:00,,534,Nagomi Nijo,nagomi-nijo,OBF 168,168,725248,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,110,2857,https://images.tcggo.com/tcggo/storage/2871/linoone-obf-168-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2857,https://www.tcggo.com/external/tcgplayer/2857,Linoone,Linoone 168,0.03,0.03,7030,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.12,Uncommon,linoone,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/linoone-168,sv3-168,509696,singles
