captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,371,aky CG Works,aky-cg-works,ASC 26,26,869637,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,230,31477,https://images.tcggo.com/tcggo/storage/31759/ethans-ho-oh-ex-asc-26-ascended-heroes.png,https://www.tcggo.com/external/cm/31477,https://www.tcggo.com/external/tcgplayer/31477,Ethan's Ho-Oh ex,Ethan's Ho-Oh ex 26,,0.78,0.84,916,EUR,[],0.1,0.2,0.4,0.5,0.5,0.1,0.84,0.84,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.65,Double Rare,ethans-ho-oh-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ethans-ho-oh-ex-26,me2pt5-26,675838,singles
2026-08-23T17:06:43+02:00,,361,Ounishi,ounishi,ASC 27,27,869638,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,80,31478,https://images.tcggo.com/tcggo/storage/31777/numel-asc-27-ascended-heroes.png,https://www.tcggo.com/external/cm/31478,https://www.tcggo.com/external/tcgplayer/31478,Numel,Numel 27,,0.04,0.03,5553,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,numel,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/numel-27,me2pt5-27,675839,singles
2026-08-23T17:06:43+02:00,,777,Minahamu,minahamu,ASC 28,28,869639,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,140,31479,https://images.tcggo.com/tcggo/storage/31795/camerupt-asc-28-ascended-heroes.png,https://www.tcggo.com/external/cm/31479,https://www.tcggo.com/external/tcgplayer/31479,Camerupt,Camerupt 28,,0.03,0.03,8430,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.08,Uncommon,camerupt,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/camerupt-28,me2pt5-28,675840,singles
2026-08-23T17:06:43+02:00,,419,Uninori,uninori,ASC 29,29,869640,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,80,31480,https://images.tcggo.com/tcggo/storage/31813/tepig-asc-29-ascended-heroes.png,https://www.tcggo.com/external/cm/31480,https://www.tcggo.com/external/tcgplayer/31480,Tepig,Tepig 29,,0.03,0.02,11520,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Common,tepig,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/tepig-29,me2pt5-29,675841,singles
2026-08-23T17:06:43+02:00,,778,Aliya Chen,aliya-chen,ASC 30,30,869641,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31481,https://images.tcggo.com/tcggo/storage/31831/pignite-asc-30-ascended-heroes.png,https://www.tcggo.com/external/cm/31481,https://www.tcggo.com/external/tcgplayer/31481,Pignite,Pignite 30,,0.03,0.03,8541,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,pignite,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/pignite-30,me2pt5-30,675842,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 31,31,869642,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,380,31482,https://images.tcggo.com/tcggo/storage/31849/mega-emboar-ex-asc-31-ascended-heroes.png,https://www.tcggo.com/external/cm/31482,https://www.tcggo.com/external/tcgplayer/31482,Mega Emboar ex,Mega Emboar ex 31,,1.02,1.02,989,EUR,[],0.2,0.29,0.49,0.7,0.7,0.2,0.49,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,Double Rare,mega-emboar-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-emboar-ex-31,me2pt5-31,675843,singles
2026-08-23T17:06:43+02:00,,396,Gemi,gemi,ASC 32,32,869643,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,80,31483,https://images.tcggo.com/tcggo/storage/31867/ns-darumaka-asc-32-ascended-heroes.png,https://www.tcggo.com/external/cm/31483,https://www.tcggo.com/external/tcgplayer/31483,N's Darumaka,N's Darumaka 32,,0.04,0.05,5289,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,ns-darumaka,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ns-darumaka-32,me2pt5-32,675844,singles
2026-08-23T17:06:43+02:00,,405,nagimiso,nagimiso,ASC 33,33,869644,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,140,31484,https://images.tcggo.com/tcggo/storage/31886/ns-darmanitan-asc-33-ascended-heroes.png,https://www.tcggo.com/external/cm/31484,https://www.tcggo.com/external/tcgplayer/31484,N's Darmanitan,N's Darmanitan 33,,0.04,0.03,8660,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,ns-darmanitan,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ns-darmanitan-33,me2pt5-33,675845,singles
2026-08-23T17:06:43+02:00,,771,Felicia Chen,felicia-chen,ASC 34,34,869645,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31485,https://images.tcggo.com/tcggo/storage/31905/salandit-asc-34-ascended-heroes.png,https://www.tcggo.com/external/cm/31485,https://www.tcggo.com/external/tcgplayer/31485,Salandit,Salandit 34,,0.03,0.03,5471,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Common,salandit,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/salandit-34,me2pt5-34,675846,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,ASC 35,35,869646,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,120,31486,https://images.tcggo.com/tcggo/storage/31924/salazzle-asc-35-ascended-heroes.png,https://www.tcggo.com/external/cm/31486,https://www.tcggo.com/external/tcgplayer/31486,Salazzle,Salazzle 35,,0.03,0.02,8545,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.07,Uncommon,salazzle,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/salazzle-35,me2pt5-35,675847,singles
2026-08-23T17:06:43+02:00,,496,Cona Nitanda,cona-nitanda,ASC 36,36,869647,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31487,https://images.tcggo.com/tcggo/storage/31943/scorbunny-asc-36-ascended-heroes.png,https://www.tcggo.com/external/cm/31487,https://www.tcggo.com/external/tcgplayer/31487,Scorbunny,Scorbunny 36,,0.03,0.02,11519,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.05,Common,scorbunny,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/scorbunny-36,me2pt5-36,675848,singles
2026-08-23T17:06:43+02:00,,404,aspara,aspara,ASC 37,37,869648,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,90,31488,https://images.tcggo.com/tcggo/storage/31962/raboot-asc-37-ascended-heroes.png,https://www.tcggo.com/external/cm/31488,https://www.tcggo.com/external/tcgplayer/31488,Raboot,Raboot 37,,0.03,0.03,11741,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,raboot,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/raboot-37,me2pt5-37,675849,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 38,38,869649,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,320,31489,https://images.tcggo.com/tcggo/storage/31981/cinderace-ex-asc-38-ascended-heroes.png,https://www.tcggo.com/external/cm/31489,https://www.tcggo.com/external/tcgplayer/31489,Cinderace ex,Cinderace ex 38,,0.78,0.74,1280,EUR,[],0.1,0.42,0.42,0.2,0.2,0.1,0.5,0.6,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.6,Double Rare,cinderace-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/cinderace-ex-38,me2pt5-38,675850,singles
2026-08-23T17:06:43+02:00,,535,Jiro Sasumo,jiro-sasumo,ASC 39,39,869650,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31490,https://images.tcggo.com/tcggo/storage/32000/psyduck-asc-39-ascended-heroes.png,https://www.tcggo.com/external/cm/31490,https://www.tcggo.com/external/tcgplayer/31490,Psyduck,Psyduck 39,,0.07,0.08,8600,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.08,Common,psyduck,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/psyduck-39,me2pt5-39,675851,singles
2026-08-23T17:06:43+02:00,,535,Jiro Sasumo,jiro-sasumo,ASC 40,40,869651,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,120,31491,https://images.tcggo.com/tcggo/storage/32018/golduck-asc-40-ascended-heroes.png,https://www.tcggo.com/external/cm/31491,https://www.tcggo.com/external/tcgplayer/31491,Golduck,Golduck 40,,0.05,0.04,8227,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,Uncommon,golduck,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/golduck-40,me2pt5-40,675852,singles
2026-08-23T17:06:43+02:00,,470,REND,rend,ASC 41,41,869652,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,80,31492,https://images.tcggo.com/tcggo/storage/31742/totodile-asc-41-ascended-heroes.png,https://www.tcggo.com/external/cm/31492,https://www.tcggo.com/external/tcgplayer/31492,Totodile,Totodile 41,,0.04,0.04,11114,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,totodile,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/totodile-41,me2pt5-41,675853,singles
2026-08-23T17:06:43+02:00,,771,Felicia Chen,felicia-chen,ASC 42,42,869653,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,100,31493,https://images.tcggo.com/tcggo/storage/31760/croconaw-asc-42-ascended-heroes.png,https://www.tcggo.com/external/cm/31493,https://www.tcggo.com/external/tcgplayer/31493,Croconaw,Croconaw 42,,0.04,0.04,7861,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,croconaw,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/croconaw-42,me2pt5-42,675854,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 43,43,869654,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,370,31494,https://images.tcggo.com/tcggo/storage/31778/mega-feraligatr-ex-asc-43-ascended-heroes.png,https://www.tcggo.com/external/cm/31494,https://www.tcggo.com/external/tcgplayer/31494,Mega Feraligatr ex,Mega Feraligatr ex 43,,1.31,1.21,849,EUR,[],0.5,0.8,0.8,1.25,1.25,0.5,1.2,1.2,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.95,Double Rare,mega-feraligatr-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-feraligatr-ex-43,me2pt5-43,675855,singles
2026-08-23T17:06:43+02:00,,442,Krgc,krgc,ASC 44,44,869655,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31495,https://images.tcggo.com/tcggo/storage/31796/sneasel-asc-44-ascended-heroes.png,https://www.tcggo.com/external/cm/31495,https://www.tcggo.com/external/tcgplayer/31495,Sneasel,Sneasel 44,,0.03,0.03,5510,EUR,[],0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Common,sneasel,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/sneasel-44,me2pt5-44,675856,singles
2026-08-23T17:06:43+02:00,,404,aspara,aspara,ASC 45,45,869656,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,100,31496,https://images.tcggo.com/tcggo/storage/31814/weavile-asc-45-ascended-heroes.png,https://www.tcggo.com/external/cm/31496,https://www.tcggo.com/external/tcgplayer/31496,Weavile,Weavile 45,,0.03,0.03,8585,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.06,Uncommon,weavile,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/weavile-45,me2pt5-45,675857,singles
2026-08-23T17:06:43+02:00,,779,Wintr Wandr,wintr-wandr,ASC 46,46,869657,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,70,31497,https://images.tcggo.com/tcggo/storage/31832/snorunt-asc-46-ascended-heroes.png,https://www.tcggo.com/external/cm/31497,https://www.tcggo.com/external/tcgplayer/31497,Snorunt,Snorunt 46,,0.07,0.12,7978,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,snorunt,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/snorunt-46,me2pt5-46,675858,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 47,47,869658,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,310,31498,https://images.tcggo.com/tcggo/storage/31850/mega-froslass-ex-asc-47-ascended-heroes.png,https://www.tcggo.com/external/cm/31498,https://www.tcggo.com/external/tcgplayer/31498,Mega Froslass ex,Mega Froslass ex 47,,3.18,3.03,732,EUR,[],1.49,1.99,2,3.99,3.99,1.49,2.9,2.99,1.84,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.66,Double Rare,mega-froslass-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-froslass-ex-47,me2pt5-47,675859,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,ASC 48,48,869659,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,230,31499,https://images.tcggo.com/tcggo/storage/31868/regice-ex-asc-48-ascended-heroes.png,https://www.tcggo.com/external/cm/31499,https://www.tcggo.com/external/tcgplayer/31499,Regice ex,Regice ex 48,,0.61,0.6,1311,EUR,[],0.14,0.25,0.29,0.15,0.15,0.14,0.1,0.1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.58,Double Rare,regice-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/regice-ex-48,me2pt5-48,675860,singles
2026-08-23T17:06:43+02:00,,495,yuu,yuu,ASC 49,49,869660,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,60,31500,https://images.tcggo.com/tcggo/storage/31887/ns-vanillite-asc-49-ascended-heroes.png,https://www.tcggo.com/external/cm/31500,https://www.tcggo.com/external/tcgplayer/31500,N's Vanillite,N's Vanillite 49,,0.03,0.03,11227,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Common,ns-vanillite,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ns-vanillite-49,me2pt5-49,675861,singles
2026-08-23T17:06:43+02:00,,512,kirisAki,kirisaki,ASC 50,50,869661,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,100,31501,https://images.tcggo.com/tcggo/storage/31906/ns-vanillish-asc-50-ascended-heroes.png,https://www.tcggo.com/external/cm/31501,https://www.tcggo.com/external/tcgplayer/31501,N's Vanillish,N's Vanillish 50,,0.04,0.04,5207,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Common,ns-vanillish,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ns-vanillish-50,me2pt5-50,675862,singles
2026-08-23T17:06:43+02:00,,781,imoniii,imoniii,ASC 51,51,869662,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,150,31502,https://images.tcggo.com/tcggo/storage/31925/ns-vanilluxe-asc-51-ascended-heroes.png,https://www.tcggo.com/external/cm/31502,https://www.tcggo.com/external/tcgplayer/31502,N's Vanilluxe,N's Vanilluxe 51,,0.03,0.03,8303,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Uncommon,ns-vanilluxe,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ns-vanilluxe-51,me2pt5-51,675863,singles
2026-08-23T17:06:43+02:00,,775,Izucch,izucch,ASC 52,52,869663,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,50,31503,https://images.tcggo.com/tcggo/storage/31944/snom-asc-52-ascended-heroes.png,https://www.tcggo.com/external/cm/31503,https://www.tcggo.com/external/tcgplayer/31503,Snom,Snom 52,,0.04,0.03,11630,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,snom,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/snom-52,me2pt5-52,675864,singles
2026-08-23T17:06:43+02:00,,448,cochi8i,cochi8i,ASC 53,53,869664,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31504,https://images.tcggo.com/tcggo/storage/31963/frosmoth-asc-53-ascended-heroes.png,https://www.tcggo.com/external/cm/31504,https://www.tcggo.com/external/tcgplayer/31504,Frosmoth,Frosmoth 53,,0.03,0.03,8425,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.36,Uncommon,frosmoth,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/frosmoth-53,me2pt5-53,675865,singles
2026-08-23T17:06:43+02:00,,769,mashu,mashu,ASC 54,54,869665,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,130,31505,https://images.tcggo.com/tcggo/storage/31982/glastrier-asc-54-ascended-heroes.png,https://www.tcggo.com/external/cm/31505,https://www.tcggo.com/external/tcgplayer/31505,Glastrier,Glastrier 54,,0.03,0.03,8273,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Uncommon,glastrier,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/glastrier-54,me2pt5-54,675866,singles
