captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.7.median_price,prices.ebay.graded.sgc.7.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,MEW 138,138,733733,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2592,https://images.tcggo.com/tcggo/storage/2606/omanyte-mew-138-151-pokemon.png,https://www.tcggo.com/external/cm/2592,https://www.tcggo.com/external/tcgplayer/2592,Omanyte,Omanyte 138,0.09,0.09,6687,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.21,0.15,Uncommon,omanyte,Pokémon,https://www.tcggo.com/pokemon/151/omanyte-138,sv3pt5-138,516701,singles,
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,MEW 139,139,733734,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,150,2593,https://images.tcggo.com/tcggo/storage/2607/omastar-mew-139-151-pokemon.png,https://www.tcggo.com/external/cm/2593,https://www.tcggo.com/external/tcgplayer/2593,Omastar,Omastar 139,0.22,0.22,6430,EUR,[],,,,,,,,,0.02,0.02,0.02,0.2,0.2,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.39,0.21,rare,omastar,Pokémon,https://www.tcggo.com/pokemon/151/omastar-139,sv3pt5-139,516702,singles,
2026-08-23T17:19:56+02:00,,421,Shinji Kanda,shinji-kanda,MEW 142,142,733737,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2594,https://images.tcggo.com/tcggo/storage/2608/aerodactyl-mew-142-151-pokemon.png,https://www.tcggo.com/external/cm/2594,https://www.tcggo.com/external/tcgplayer/2594,Aerodactyl,Aerodactyl 142,0.24,0.27,4708,EUR,[],,,,,,,,,0.02,0.1,0.1,0.25,0.25,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.05,0.26,rare,aerodactyl,Pokémon,https://www.tcggo.com/pokemon/151/aerodactyl-142,sv3pt5-142,516705,singles,
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,MEW 143,143,733738,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,150,2595,https://images.tcggo.com/tcggo/storage/2609/snorlax-mew-143-151-pokemon.png,https://www.tcggo.com/external/cm/2595,https://www.tcggo.com/external/tcgplayer/2595,Snorlax,Snorlax 143,0.1,0.09,5334,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.21,0.21,Uncommon,snorlax,Pokémon,https://www.tcggo.com/pokemon/151/snorlax-143,sv3pt5-143,516706,singles,
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,MEW 100,100,733695,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2596,https://images.tcggo.com/tcggo/storage/2610/voltorb-mew-100-151-pokemon.png,https://www.tcggo.com/external/cm/2596,https://www.tcggo.com/external/tcgplayer/2596,Voltorb,Voltorb 100,0.04,0.04,15480,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,voltorb,Pokémon,https://www.tcggo.com/pokemon/151/voltorb-100,sv3pt5-100,516669,singles,
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,MEW 109,109,733704,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2597,https://images.tcggo.com/tcggo/storage/2611/koffing-mew-109-151-pokemon.png,https://www.tcggo.com/external/cm/2597,https://www.tcggo.com/external/tcgplayer/2597,Koffing,Koffing 109,0.05,0.04,14748,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Common,koffing,Pokémon,https://www.tcggo.com/pokemon/151/koffing-109,sv3pt5-109,516679,singles,
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,MEW 111,111,733706,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2598,https://images.tcggo.com/tcggo/storage/2612/rhyhorn-mew-111-151-pokemon.png,https://www.tcggo.com/external/cm/2598,https://www.tcggo.com/external/tcgplayer/2598,Rhyhorn,Rhyhorn 111,0.05,0.04,15340,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Common,rhyhorn,Pokémon,https://www.tcggo.com/pokemon/151/rhyhorn-111,sv3pt5-111,516570,singles,
2026-08-23T17:19:56+02:00,,404,aspara,aspara,MEW 116,116,733711,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2599,https://images.tcggo.com/tcggo/storage/2613/horsea-mew-116-151-pokemon.png,https://www.tcggo.com/external/cm/2599,https://www.tcggo.com/external/tcgplayer/2599,Horsea,Horsea 116,0.05,0.04,15310,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,horsea,Pokémon,https://www.tcggo.com/pokemon/151/horsea-116,sv3pt5-116,516583,singles,
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,MEW 127,127,733722,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2600,https://images.tcggo.com/tcggo/storage/2614/pinsir-mew-127-151-pokemon.png,https://www.tcggo.com/external/cm/2600,https://www.tcggo.com/external/tcgplayer/2600,Pinsir,Pinsir 127,0.06,0.04,7526,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.15,0.13,Uncommon,pinsir,Pokémon,https://www.tcggo.com/pokemon/151/pinsir-127,sv3pt5-127,516690,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,MEW 129,129,733724,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,30,2601,https://images.tcggo.com/tcggo/storage/2615/magikarp-mew-129-151-pokemon.png,https://www.tcggo.com/external/cm/2601,https://www.tcggo.com/external/tcgplayer/2601,Magikarp,Magikarp 129,0.06,0.05,13586,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,Common,magikarp,Pokémon,https://www.tcggo.com/pokemon/151/magikarp-129,sv3pt5-129,516692,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,MEW 130,130,733725,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,190,2602,https://images.tcggo.com/tcggo/storage/2616/gyarados-mew-130-151-pokemon.png,https://www.tcggo.com/external/cm/2602,https://www.tcggo.com/external/tcgplayer/2602,Gyarados,Gyarados 130,0.27,0.3,5700,EUR,[],,,,,,,,,0.02,0.05,0.05,0.1,0.1,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.15,0.25,rare,gyarados,Pokémon,https://www.tcggo.com/pokemon/151/gyarados-130,sv3pt5-130,516693,singles,
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,MEW 140,140,733735,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2603,https://images.tcggo.com/tcggo/storage/2617/kabuto-mew-140-151-pokemon.png,https://www.tcggo.com/external/cm/2603,https://www.tcggo.com/external/tcgplayer/2603,Kabuto,Kabuto 140,0.09,0.09,6589,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.38,0.17,Uncommon,kabuto,Pokémon,https://www.tcggo.com/pokemon/151/kabuto-140,sv3pt5-140,516703,singles,
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,MEW 141,141,733736,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,160,2604,https://images.tcggo.com/tcggo/storage/2618/kabutops-mew-141-151-pokemon.png,https://www.tcggo.com/external/cm/2604,https://www.tcggo.com/external/tcgplayer/2604,Kabutops,Kabutops 141,0.23,0.21,5869,EUR,[],,,,,,,,,0.02,0.03,0.03,0.15,0.15,0.02,0.03,0.03,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.32,0.23,rare,kabutops,Pokémon,https://www.tcggo.com/pokemon/151/kabutops-141,sv3pt5-141,516704,singles,
2026-08-23T17:19:56+02:00,,500,chibi,chibi,MEW 144,144,733739,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2605,https://images.tcggo.com/tcggo/storage/2619/articuno-mew-144-151-pokemon.png,https://www.tcggo.com/external/cm/2605,https://www.tcggo.com/external/tcgplayer/2605,Articuno,Articuno 144,0.33,0.4,3324,EUR,[],,,,,,,,,0.02,0.1,0.1,0.49,0.49,0.02,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.05,0.25,rare,articuno,Pokémon,https://www.tcggo.com/pokemon/151/articuno-144,sv3pt5-144,516707,singles,
2026-08-23T17:19:56+02:00,,424,Mousho,mousho,MEW 96,96,733691,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2606,https://images.tcggo.com/tcggo/storage/2620/drowzee-mew-96-151-pokemon.png,https://www.tcggo.com/external/cm/2606,https://www.tcggo.com/external/tcgplayer/2606,Drowzee,Drowzee 96,0.05,0.04,15487,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,drowzee,Pokémon,https://www.tcggo.com/pokemon/151/drowzee-96,sv3pt5-96,516665,singles,
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,MEW 99,99,733694,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,140,2607,https://images.tcggo.com/tcggo/storage/2621/kingler-mew-99-151-pokemon.png,https://www.tcggo.com/external/cm/2607,https://www.tcggo.com/external/tcgplayer/2607,Kingler,Kingler 99,0.09,0.08,6778,EUR,[],,,,,,,,,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.15,0.14,Uncommon,kingler,Pokémon,https://www.tcggo.com/pokemon/151/kingler-99,sv3pt5-99,516668,singles,
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,MEW 101,101,733696,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2608,https://images.tcggo.com/tcggo/storage/2622/electrode-mew-101-151-pokemon.png,https://www.tcggo.com/external/cm/2608,https://www.tcggo.com/external/tcgplayer/2608,Electrode,Electrode 101,0.19,0.19,7326,EUR,[],,,,,,,,,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.53,0.21,rare,electrode,Pokémon,https://www.tcggo.com/pokemon/151/electrode-101,sv3pt5-101,516670,singles,
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,MEW 103,103,733698,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,140,2609,https://images.tcggo.com/tcggo/storage/2623/exeggutor-mew-103-151-pokemon.png,https://www.tcggo.com/external/cm/2609,https://www.tcggo.com/external/tcgplayer/2609,Exeggutor,Exeggutor 103,0.07,0.07,7843,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.13,0.16,Uncommon,exeggutor,Pokémon,https://www.tcggo.com/pokemon/151/exeggutor-103,sv3pt5-103,516672,singles,
2026-08-23T17:19:56+02:00,,412,Taiga Kayama,taiga-kayama,MEW 113,113,733708,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2610,https://images.tcggo.com/tcggo/storage/2624/chansey-mew-113-151-pokemon.png,https://www.tcggo.com/external/cm/2610,https://www.tcggo.com/external/tcgplayer/2610,Chansey,Chansey 113,0.2,0.22,5166,EUR,[],,,,,,,,,0.02,0.02,0.03,0.3,0.3,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.32,0.26,rare,chansey,Pokémon,https://www.tcggo.com/pokemon/151/chansey-113,sv3pt5-113,516575,singles,
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,MEW 114,114,733709,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2611,https://images.tcggo.com/tcggo/storage/2625/tangela-mew-114-151-pokemon.png,https://www.tcggo.com/external/cm/2611,https://www.tcggo.com/external/tcgplayer/2611,Tangela,Tangela 114,0.05,0.04,15753,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,tangela,Pokémon,https://www.tcggo.com/pokemon/151/tangela-114,sv3pt5-114,516579,singles,
2026-08-23T17:19:56+02:00,,433,SIE NANAHARA,sie-nanahara,MEW 118,118,733713,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2612,https://images.tcggo.com/tcggo/storage/2626/goldeen-mew-118-151-pokemon.png,https://www.tcggo.com/external/cm/2612,https://www.tcggo.com/external/tcgplayer/2612,Goldeen,Goldeen 118,0.05,0.04,15332,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,goldeen,Pokémon,https://www.tcggo.com/pokemon/151/goldeen-118,sv3pt5-118,516681,singles,
2026-08-23T17:19:56+02:00,,539,OOYAMA,ooyama,MEW 122,122,733717,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2613,https://images.tcggo.com/tcggo/storage/2627/mr-mime-mew-122-151-pokemon.png,https://www.tcggo.com/external/cm/2613,https://www.tcggo.com/external/tcgplayer/2613,Mr. Mime,Mr. Mime 122,0.17,0.19,6931,EUR,[],,,,,,,,,0.02,0.02,0.02,0.15,0.15,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.66,0.21,rare,mr-mime,Pokémon,https://www.tcggo.com/pokemon/151/mr-mime-122,sv3pt5-122,516685,singles,
2026-08-23T17:19:56+02:00,,517,Ayaka Yoshida,ayaka-yoshida,MEW 124,124,733719,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,200,2614,https://images.tcggo.com/tcggo/storage/2628/jynx-ex-mew-124-151-pokemon.png,https://www.tcggo.com/external/cm/2614,https://www.tcggo.com/external/tcgplayer/2614,Jynx ex,Jynx ex 124,1.98,2.01,698,EUR,[],,,,,,,,,0.95,0.99,0.99,8,8,0.95,1.9,2.99,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.05,1.05,Double Rare,jynx-ex,Pokémon,https://www.tcggo.com/pokemon/151/jynx-ex-124,sv3pt5-124,516687,singles,
2026-08-23T17:19:56+02:00,,536,NC Empire,nc-empire,MEW 125,125,733720,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2615,https://images.tcggo.com/tcggo/storage/2629/electabuzz-mew-125-151-pokemon.png,https://www.tcggo.com/external/cm/2615,https://www.tcggo.com/external/tcgplayer/2615,Electabuzz,Electabuzz 125,0.05,0.05,12207,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.13,Common,electabuzz,Pokémon,https://www.tcggo.com/pokemon/151/electabuzz-125,sv3pt5-125,516688,singles,
2026-08-23T17:19:56+02:00,,503,sui,sui,MEW 135,135,733730,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2616,https://images.tcggo.com/tcggo/storage/2631/jolteon-mew-135-151-pokemon.png,https://www.tcggo.com/external/cm/2616,https://www.tcggo.com/external/tcgplayer/2616,Jolteon,Jolteon 135,0.31,0.33,4898,EUR,[],,,,,,,,,0.03,0.05,0.05,0.05,0.05,0.03,0.09,0.09,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.49,0.24,rare,jolteon,Pokémon,https://www.tcggo.com/pokemon/151/jolteon-135,sv3pt5-135,516698,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,MEW 137,137,733732,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2617,https://images.tcggo.com/tcggo/storage/2630/porygon-mew-137-151-pokemon.png,https://www.tcggo.com/external/cm/2617,https://www.tcggo.com/external/tcgplayer/2617,Porygon,Porygon 137,0.05,0.07,16058,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,porygon,Pokémon,https://www.tcggo.com/pokemon/151/porygon-137,sv3pt5-137,516700,singles,
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,MEW 98,98,733693,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2618,https://images.tcggo.com/tcggo/storage/2632/krabby-mew-98-151-pokemon.png,https://www.tcggo.com/external/cm/2618,https://www.tcggo.com/external/tcgplayer/2618,Krabby,Krabby 98,0.05,0.05,14476,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,krabby,Pokémon,https://www.tcggo.com/pokemon/151/krabby-98,sv3pt5-98,516667,singles,
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,MEW 102,102,733697,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2619,https://images.tcggo.com/tcggo/storage/2633/exeggcute-mew-102-151-pokemon.png,https://www.tcggo.com/external/cm/2619,https://www.tcggo.com/external/tcgplayer/2619,Exeggcute,Exeggcute 102,0.04,0.04,15753,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Common,exeggcute,Pokémon,https://www.tcggo.com/pokemon/151/exeggcute-102,sv3pt5-102,516671,singles,
